title,description,address,location-name,price,type,featured_image,photos,amenities,url
Blue Sage Assisted Living,"At Blue Sage Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","3213 East Mitchell Drive, Phoenix, Az 85018",Phoenix,2750,Assisted Living Home,"https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=3213 East Mitchell Drive,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/blue-sage-assisted-living
Calinis Alos Ii,"Calini's Alos II is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","10610 North 84Th Street, Scottsdale, Az 85260",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=10610 North 84Th Street,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/calini-s-alos-ii
Avant One Assisted Living,"Avant One Assisted Living is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","12201 North 61St Street, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=12201 North 61St Street,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/avant-one-assisted-living-llc
Golden Years Resort,"Golden Years Resort is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","6838 North Rocking Road, Scottsdale, Az 85250",Scottsdale,3110,Assisted Living Home,"https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=6838 North Rocking Road,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/golden-years-resort
Evergreen Assisted Living,"Evergreen Assisted Living is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","11635 North 56Th Street, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=11635 North 56Th Street,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/evergreen-assisted-living
Harts Home Exceptional Elder Care,"Harts Home - Exceptional Elder Care is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","8438 East Welsh Trail, Scottsdale, Az 85258",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=8438 East Welsh Trail,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/harts-home-exceptional-elder-care
Summa Care Scottsdale,"Summa Care Scottsdale is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","7038 North Via De Vida, Scottsdale, Az 85258",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=7038 North Via De Vida,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/summa-care-scottsdale
Lianns Homes 1,"Liann's Homes 1 is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","8411 East Via De Jardin, Scottsdale, Az 85258",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=8411 East Via De Jardin,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/liann-s-homes-1
Arcadia Home Care,"Arcadia Home Care is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","3112 North 34Th Street, Phoenix, Az 85016",Phoenix,2750,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=3112 North 34Th Street,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/arcadia-home-care-llc
Buenavante Alh,"Buenavante ALH is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.","12558 North 76Th Street, Scottsdale, Az 85260",Scottsdale,3110,Assisted Living Home,"https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=12558 North 76Th Street,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/buenavante-alh
Villa On Sweetwater,"Villa On Sweetwater creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","6739 East Sweetwater, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=6739 East Sweetwater,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/villa-on-sweetwater
Comfort Givers Assisted Living,"Comfort Givers Assisted Living offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","12802 North 57Th Street, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=12802 North 57Th Street,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/comfort-givers-assisted-living-incorporated
