ID,Title,current_website,seniorly_url,current_normalized_types,seniorplace_url,sp_types_raw,sp_types_mapped
,Tucson Place At Ventana Canyon,https://www.seniorly.com/assisted-living/arizona/tucson/tucson-place-at-ventana-canyon,https://www.seniorly.com/assisted-living/arizona/tucson/tucson-place-at-ventana-canyon,"Assisted Living Home, Independent Living, Memory Care",,,
,Copper Canyon,https://www.seniorly.com/assisted-living/arizona/tucson/copper-canyon-alzheimer-s-special-care-center,https://www.seniorly.com/assisted-living/arizona/tucson/copper-canyon-alzheimer-s-special-care-center,"Assisted Living Home, Independent Living, Memory Care",,,
,Hacienda De Luna,https://www.seniorly.com/assisted-living/arizona/tucson/hacienda-de-luna,https://www.seniorly.com/assisted-living/arizona/tucson/hacienda-de-luna,Assisted Living Home,,,
,La Canada Care Center,https://www.seniorly.com/assisted-living/arizona/yuma/la-canada-care-center,https://www.seniorly.com/assisted-living/arizona/yuma/la-canada-care-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,Casas Adobes Post Acute Rehabilitation Center,https://www.seniorly.com/assisted-living/arizona/tucson/casas-adobes-post-acute-rehab-center,https://www.seniorly.com/assisted-living/arizona/tucson/casas-adobes-post-acute-rehab-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,The Hacienda At The River,https://www.seniorly.com/assisted-living/arizona/tucson/the-hacienda-at-the-river-tucson,https://www.seniorly.com/assisted-living/arizona/tucson/the-hacienda-at-the-river-tucson,"Assisted Living Home, Independent Living, Memory Care",,,
,Oasis Assisted Living Community,https://www.seniorly.com/assisted-living/arizona/tucson/oasis-at-el-corral-assisted-living-center,https://www.seniorly.com/assisted-living/arizona/tucson/oasis-at-el-corral-assisted-living-center,Assisted Living Home,,,
,Villa Liddell,https://www.seniorly.com/assisted-living/arizona/tucson/villa-liddell-llc,https://www.seniorly.com/assisted-living/arizona/tucson/villa-liddell-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Solterra La Cholla,https://www.seniorly.com/assisted-living/arizona/tucson/solterra-la-cholla-operations-lp,https://www.seniorly.com/assisted-living/arizona/tucson/solterra-la-cholla-operations-lp,"Assisted Living Home, Independent Living, Memory Care, Nursing Home",,,
,Msm P Enterprises,https://www.seniorly.com/assisted-living/arizona/tucson/msm-p-enterprises-inc,https://www.seniorly.com/assisted-living/arizona/tucson/msm-p-enterprises-inc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,The Villas At La Canada Villa M,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-m,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-m,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Starfish Care Homes Gardenview Circle,https://www.seniorly.com/assisted-living/arizona/tucson/starfish-care-homes-tucson,https://www.seniorly.com/assisted-living/arizona/tucson/starfish-care-homes-tucson,Assisted Living Home,,,
,Haven Of Tucson,https://www.seniorly.com/assisted-living/arizona/casa-grande/haven-of-tucson,https://www.seniorly.com/assisted-living/arizona/casa-grande/haven-of-tucson,"Assisted Living Home, Independent Living, Nursing Home",,,
,Starfish Care Homes W Limberlost Dr,https://www.seniorly.com/assisted-living/arizona/tuscon/starfish-care-homes-w-limberlost-dr-,https://www.seniorly.com/assisted-living/arizona/tuscon/starfish-care-homes-w-limberlost-dr-,Independent Living,,,
,The Villas At King Road Villa B,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-king-road-villa-b,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-king-road-villa-b,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Sedona Garden Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/sedona-garden-assisted-living,https://www.seniorly.com/assisted-living/arizona/tucson/sedona-garden-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Connies Manor Home,https://www.seniorly.com/assisted-living/arizona/tucson/connie-s-manor-home,https://www.seniorly.com/assisted-living/arizona/tucson/connie-s-manor-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Desert View Residence,https://www.seniorly.com/assisted-living/arizona/tucson/desert-view-residence,https://www.seniorly.com/assisted-living/arizona/tucson/desert-view-residence,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Summersett Haven,https://www.seniorly.com/assisted-living/arizona/tucson/summersett-haven,https://www.seniorly.com/assisted-living/arizona/tucson/summersett-haven,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/f7039c96-328d-4a17-a0c9-84706b1e0f29,,
,Villas At La Canda Villa J,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canda-villa-j,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canda-villa-j,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Danilo Place,https://www.seniorly.com/assisted-living/arizona/tucson/danilo-place-llc,https://www.seniorly.com/assisted-living/arizona/tucson/danilo-place-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Villas At La Canada The Villa E,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-e,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-e,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Villas At La Canada The Villa B,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-b,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-b,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Villas At La Canada The Villa D,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-d,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-d,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Fidelity Care Home,https://www.seniorly.com/assisted-living/arizona/tucson/fidelity-care-home-inc,https://www.seniorly.com/assisted-living/arizona/tucson/fidelity-care-home-inc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,The Villas At La Canada Villa H,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-h,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-h,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Villas At La Canada The Villa C,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-c,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-c,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Northwest Assisted Living Ii,https://www.seniorly.com/assisted-living/arizona/tucson/northwest-assisted-living-ii,https://www.seniorly.com/assisted-living/arizona/tucson/northwest-assisted-living-ii,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Villas At La Canada The Villa A,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-a,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-a,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,The Villas At La Canada Villa G,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-g,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-g,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Spring Days Adult Care Home,https://www.seniorly.com/assisted-living/arizona/tucson/spring-days-adult-care-home-llc,https://www.seniorly.com/assisted-living/arizona/tucson/spring-days-adult-care-home-llc,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/c85a887c-5fb1-4dbe-b106-ad63f6f667f3,Assisted Living Home,Assisted Living Home
,Villas At La Canada The Villa F,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-f,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-f,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Desert Sun Residence,https://www.seniorly.com/assisted-living/arizona/tucson/desert-sun-residence,https://www.seniorly.com/assisted-living/arizona/tucson/desert-sun-residence,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,The Villas At La Canada Villa K,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-k,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-k,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Desert Treasure Residence,https://www.seniorly.com/assisted-living/arizona/tucson/desert-treasure-residence,https://www.seniorly.com/assisted-living/arizona/tucson/desert-treasure-residence,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Normandel Place,https://www.seniorly.com/assisted-living/arizona/tucson/normandel-place-llc,https://www.seniorly.com/assisted-living/arizona/tucson/normandel-place-llc,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/ddf94083-ab1b-4628-b655-ae0233aa7374,Assisted Living Home,Assisted Living Home
,Tlc At San Lucas,https://www.seniorly.com/assisted-living/arizona/tucson/tlc-at-san-lucas-llc,https://www.seniorly.com/assisted-living/arizona/tucson/tlc-at-san-lucas-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Fidelity Care Corner,https://www.seniorly.com/assisted-living/arizona/tucson/fidelity-care-corner-inc,https://www.seniorly.com/assisted-living/arizona/tucson/fidelity-care-corner-inc,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/c3912a8f-09d0-48ac-994e-8ebaa4b81c39,Assisted Living Home,Assisted Living Home
,Desert Palms Residence,https://www.seniorly.com/assisted-living/arizona/tucson/desert-palms-residence,https://www.seniorly.com/assisted-living/arizona/tucson/desert-palms-residence,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,The Villas At La Canada Villa I,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-i,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-i,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,The Villas At La Canada Villa L,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-l,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-l,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Copper Health Oro Valley,https://www.seniorly.com/assisted-living/arizona/coolidge/copper-health-oro-valley,https://www.seniorly.com/assisted-living/arizona/coolidge/copper-health-oro-valley,"Assisted Living Home, Independent Living, Nursing Home",,,
,La Casa De Stella,https://www.seniorly.com/assisted-living/arizona/tucson/la-casa-de-stella,https://www.seniorly.com/assisted-living/arizona/tucson/la-casa-de-stella,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Open Arms At La Canada,https://www.seniorly.com/assisted-living/arizona/tucson/open-arms-at-la-canada,https://www.seniorly.com/assisted-living/arizona/tucson/open-arms-at-la-canada,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,My Family Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/my-family-assisted-living-home-llc,https://www.seniorly.com/assisted-living/arizona/tucson/my-family-assisted-living-home-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Aspen Care Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/aspen-care-assisted-living-home-llc,https://www.seniorly.com/assisted-living/arizona/tucson/aspen-care-assisted-living-home-llc,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/44a38542-c054-422b-b097-0a397a4ee14f,Assisted Living Home,Assisted Living Home
,Desert Gardens Assisted Living And Memory Care At Hacienda,https://www.seniorly.com/assisted-living/arizona/tucson/desert-gardens-assisted-living-and-memory-care-at-hacienda,https://www.seniorly.com/assisted-living/arizona/tucson/desert-gardens-assisted-living-and-memory-care-at-hacienda,Assisted Living Home,,,
,Golden Hope Adult Care Home Ii,https://www.seniorly.com/assisted-living/arizona/tucson/golden-hope-adult-care-home-ii,https://www.seniorly.com/assisted-living/arizona/tucson/golden-hope-adult-care-home-ii,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Abba Foothills Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/abba-foothills-assisted-living,https://www.seniorly.com/assisted-living/arizona/tucson/abba-foothills-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Carlton Village 2,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-2,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-2,Assisted Living Home,,,
,Carlton Village 1,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-1,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-1,Assisted Living Home,,,
,Carlton Village 4,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-4,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-4,Assisted Living Home,,,
