ID,Title,URL,OldSerialized,NormalizedTypes,NormalizedTypeIDs,SerializedWritten
?,Park Hill Residence,https://app.seniorplace.com/communities/show/3cf4fcf3-bf57-4b0f-bfa9-e19a55cb8f81,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Park Lane Senior Living Stellar Living,https://app.seniorplace.com/communities/show/3ddecddf-32f6-4743-9e5b-4503c457bc6e,field_682fc481aaf60,Independent Living,6,a:1:{i:0;i:6;}
?,Parkdale Health And Rehab,https://app.seniorplace.com/communities/show/005e385b-7ece-4ec6-b0a5-35e7473c86bf,field_682fc481aaf60,Nursing Home,7,a:1:{i:0;i:7;}
?,Parkside Manor,https://app.seniorplace.com/communities/show/8739124b-6dc2-41af-b957-11188a6ab863,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Parkside Village Retirement Resort,https://app.seniorplace.com/communities/show/da68e65c-ab6a-45ce-a1db-3922f9a6af4c,field_682fc481aaf60,Independent Living,6,a:1:{i:0;i:6;}
?,Parkway Health Center,https://app.seniorplace.com/communities/show/b7492086-6e82-4dd7-a0a0-e4e164d5fca4,field_682fc481aaf60,Nursing Home,7,a:1:{i:0;i:7;}
?,Parkwood Meadows Assisted Living,https://app.seniorplace.com/communities/show/61b7b832-6173-4c28-ae6a-a58eac4272ae,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Pavilion At Villa Pueblo The,https://app.seniorplace.com/communities/show/85281975-903a-4ff1-944d-b54a469abf6c,field_682fc481aaf60,"Assisted Living Community, Assisted Living Home, Nursing Home","5, 162, 7",a:3:{i:0;i:5;i:1;i:162;i:2;i:7;}
?,Peachtree Assisted Living Llc 1,https://app.seniorplace.com/communities/show/cc8178bb-57f7-4bb9-bf09-4f29bfa53ff1,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Peachtree Assisted Living Llc 2,https://app.seniorplace.com/communities/show/6867de1b-d125-4048-9f4d-b9cc8bf197d3,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Peak Specialty Group Hospice,https://app.seniorplace.com/communities/show/f345c668-fede-4525-875d-a762e1574831,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Peaks Care Center The,https://app.seniorplace.com/communities/show/93947405-6cfd-4bb3-9086-c7c7a179f9b6,field_682fc481aaf60,"Assisted Living Community, Assisted Living Home, Nursing Home","5, 162, 7",a:3:{i:0;i:5;i:1;i:162;i:2;i:7;}
?,Peakview Assisted Living And Memory Carespectrum Retirement,https://app.seniorplace.com/communities/show/2f8ef316-48fc-41a8-8050-829cf076b37d,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Pearl Assisted Living,https://app.seniorplace.com/communities/show/87f92cf8-1d34-466d-a826-68e33b269268,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Pease Guest Home,https://app.seniorplace.com/communities/show/2d00dcbc-72a3-4aac-a650-6012b227f3dd,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Penny Lane Assisted Living Residence,https://app.seniorplace.com/communities/show/f6f657fc-2466-4f07-97b2-dec3cffff18f,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Petersen Farms Assisted Living And Memory Care,https://app.seniorplace.com/communities/show/e5fc6981-d657-4a33-b63a-650a67ecf308,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Pheasant View Assisted Living,https://app.seniorplace.com/communities/show/cbdda983-5f25-4370-92ec-15f0449e2bc0,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Pilgrim House Assisted Living,https://app.seniorplace.com/communities/show/5d938c6c-f7a1-4261-b7c8-2e08c761e003,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Pine Grove Crossing,https://app.seniorplace.com/communities/show/b92067d9-1e48-446a-bbb9-51cba46a891c,field_682fc481aaf60,"Independent Living, Assisted Living Community, Memory Care","6, 5, 3",a:3:{i:0;i:6;i:1;i:5;i:2;i:3;}
?,Pineview Assisted Living Of Eden,https://app.seniorplace.com/communities/show/79453e85-ed7e-414a-992f-3ad2511d3f82,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Pinnacle Home Health,https://app.seniorplace.com/communities/show/37507879-79bf-43bb-a01c-9c4ae1fe1d5e,field_682fc481aaf60,"Assisted Living Community, Nursing Home, Home Care","5, 7, 488",a:3:{i:0;i:5;i:1;i:7;i:2;i:488;}
?,Pinnacle Nursing And Rehabilitation Center,https://app.seniorplace.com/communities/show/87dbee76-02ae-40fe-a647-f2f7180817b6,field_682fc481aaf60,Nursing Home,7,a:1:{i:0;i:7;}
?,Pioneer Care Center,https://app.seniorplace.com/communities/show/0b878105-ac1a-4a13-8d80-a26d7a35405a,field_682fc481aaf60,Nursing Home,7,a:1:{i:0;i:7;}
?,Pioneer Valley Lodge Gracious Retirement Living,https://app.seniorplace.com/communities/show/1eb40528-e399-45cc-ab48-fcd9df9fcdb7,field_682fc481aaf60,Independent Living,6,a:1:{i:0;i:6;}
?,Planet View,https://app.seniorplace.com/communities/show/3bac78f4-6446-4e8b-bef8-8806df8ea8cf,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Pleasant Valley Shelter Home,https://app.seniorplace.com/communities/show/98f8ea7b-8bb4-44af-a6b0-eaeb4ae96608,field_682fc481aaf60,"Assisted Living Community, Assisted Living Home, Memory Care","5, 162, 3",a:3:{i:0;i:5;i:1;i:162;i:2;i:3;}
?,Point Of The Pines Gardens Assisted Living,https://app.seniorplace.com/communities/show/6cbd662d-545d-4fc8-ad84-cd365daa2240,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Pointe Meadows Health And Rehabilitation,https://app.seniorplace.com/communities/show/dcea3f03-57c8-4cea-b256-6ef2c5795057,field_682fc481aaf60,"Nursing Home, Home Care","7, 488",a:2:{i:0;i:7;i:1;i:488;}
?,Pomerelle Place,https://app.seniorplace.com/communities/show/08eff9b5-6447-42c4-942f-21d0e7f7be50,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Poplar Grove Assisted Living,https://app.seniorplace.com/communities/show/221c726c-0e43-4259-afba-0eae984d07c6,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Post Falls Ops Llc Dba Guardian Angel Homes,https://app.seniorplace.com/communities/show/339f3d4c-60dc-4955-a03c-a7ff07abf7be,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Powerline Residential Care,https://app.seniorplace.com/communities/show/89b22b69-182f-456f-8a0e-e3858d7434d0,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Prairie Creeks Living Center,https://app.seniorplace.com/communities/show/4338800c-3e0e-4611-99be-cbf975bd9276,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Prairie Pines Assisted Living Community,https://app.seniorplace.com/communities/show/c84e3327-5c90-427e-8102-d0cc08d94205,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Prairie View Village Of Las Animas,https://app.seniorplace.com/communities/show/bbacfc4e-cdae-48e2-a0e0-12a39081db9d,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Presbyterian Hospice Inpatient Unit,https://app.seniorplace.com/communities/show/96e4f419-4649-486c-a49d-e478eb1390d1,field_682fc481aaf60,"Assisted Living Community, Home Care","5, 488",a:2:{i:0;i:5;i:1;i:488;}
?,Presbyterian Hospital Asc,https://app.seniorplace.com/communities/show/6be6ef3c-4100-47c7-b849-c6ac2e8ad5cc,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Prestige Assisted Living At Autumn Wind,https://app.seniorplace.com/communities/show/1f74ed5b-2a48-4d15-b778-2145c1004116,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Prestige Living,https://app.seniorplace.com/communities/show/cd10329d-6846-493e-aa66-c25061b1de79,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Prestige Senior Living At Karcher Estates,https://app.seniorplace.com/communities/show/797af0a2-d639-4062-9916-2d1393fad0ba,field_682fc481aaf60,"Assisted Living Community, Nursing Home","5, 7",a:2:{i:0;i:5;i:1;i:7;}
?,Primrose Hospice,https://app.seniorplace.com/communities/show/fecccfbe-8633-4c69-bdc5-9816c85015f7,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Primrose Of Washington,https://app.seniorplace.com/communities/show/e02e8bb4-5d61-4265-bcaa-3e055732bcde,field_682fc481aaf60,"Independent Living, Assisted Living Community, Memory Care","6, 5, 3",a:3:{i:0;i:6;i:1;i:5;i:2;i:3;}
?,Primrose Place,https://app.seniorplace.com/communities/show/e429603d-2963-41be-83ed-fb22b6b01a8d,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Primrose Retirement Community Of Pueblo,https://app.seniorplace.com/communities/show/1bdbdbd2-fc06-4196-a5f1-acc7937f5daf,field_682fc481aaf60,"Independent Living, Assisted Living Community","6, 5",a:2:{i:0;i:6;i:1;i:5;}
?,Provo Rehabilitation And Nursing,https://app.seniorplace.com/communities/show/3e035056-cb89-48fd-a735-69d8d5a1a241,field_682fc481aaf60,Nursing Home,7,a:1:{i:0;i:7;}
?,Pueblo Of Isleta Assisted Living Mem Care Facil,https://app.seniorplace.com/communities/show/78df7906-3007-4c44-b17b-462fbfaef23b,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Pueblo Regent,https://app.seniorplace.com/communities/show/676e5bb5-ded5-4bb3-a4d4-bc41a4b8e977,field_682fc481aaf60,Independent Living,6,a:1:{i:0;i:6;}
?,Pueblo West Gardens Assisted Living,https://app.seniorplace.com/communities/show/001e595f-7c4e-4d8c-bbdc-8ae3b16d9d59,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Quail Meadow Assisted Living,https://app.seniorplace.com/communities/show/e16acee6-07ae-4d29-aa3b-6046193f6ed5,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Quality Hospice,https://app.seniorplace.com/communities/show/ff222990-498f-4a05-9a9b-8af97f140ff6,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Quincy Place A Sky Active Community,https://app.seniorplace.com/communities/show/fae4fbe9-fa73-4b8a-af97-80b2436d5d36,field_682fc481aaf60,Independent Living,6,a:1:{i:0;i:6;}
?,R V Assisted Living,https://app.seniorplace.com/communities/show/d9845e88-d3e0-4fe3-bd67-b82ce7f2cb48,field_682fc481aaf60,"Assisted Living Community, Assisted Living Home","5, 162",a:2:{i:0;i:5;i:1;i:162;}
?,Raintree Senior Living,https://app.seniorplace.com/communities/show/f7e4437a-be6d-46e5-98f4-18de7104be9e,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Rathburn Healthcare,https://app.seniorplace.com/communities/show/4377840c-8145-4c6b-bc32-dab582783330,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Ravenna Assisted Living,https://app.seniorplace.com/communities/show/3f7ee94b-13cc-4cd6-9a5d-598b42ffed5e,field_682fc481aaf60,"Assisted Living Community, Assisted Living Home","5, 162",a:2:{i:0;i:5;i:1;i:162;}
?,Red Cliffs Assisted Living,https://app.seniorplace.com/communities/show/84eab1e4-a8cf-4197-8d5e-9d7924e3b467,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Red Cliffs Health And Rehab,https://app.seniorplace.com/communities/show/e31702fa-dbd9-4672-84f2-7aaf9b65ef88,field_682fc481aaf60,Nursing Home,7,a:1:{i:0;i:7;}
?,Regent Park Nursing And Rehabilitation,https://app.seniorplace.com/communities/show/8a05a30d-4010-477f-8d2c-346b704ff6cd,field_682fc481aaf60,"Assisted Living Community, Nursing Home","5, 7",a:2:{i:0;i:5;i:1;i:7;}
?,Reliant Healthcare,https://app.seniorplace.com/communities/show/a3a3c215-628c-48da-bb88-51907c62d4c8,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Renaissance At Coeur Dalene The,https://app.seniorplace.com/communities/show/00302906-12de-41dc-a0c5-8e46c1095050,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Renew Home Health,https://app.seniorplace.com/communities/show/12e1022e-c4fa-4eec-ba46-e77af494408f,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Renew Hospice,https://app.seniorplace.com/communities/show/c4d6506f-a830-458d-b990-59af1ee7e764,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Residence At Grand Mesa,https://app.seniorplace.com/communities/show/f1c72eeb-1d80-434e-ba69-6cf503c06b25,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Residence At Oakridge Llc The,https://app.seniorplace.com/communities/show/5ccf6b99-8295-417f-aa7a-f11fbd895e07,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Residence At Skyway Park Llc The,https://app.seniorplace.com/communities/show/5f3a6b48-0bf8-4f6c-9269-9ac028dd48de,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Residence At Village Green Llc The,https://app.seniorplace.com/communities/show/1caa40e3-5daa-426b-a8e7-8cc08df53725,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Retreat The,https://app.seniorplace.com/communities/show/428a9ab5-1af0-4d3c-ab11-5e449b4de742,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Retreat At Church Ranch The,https://app.seniorplace.com/communities/show/92251396-5b72-4e0d-a7af-ef2dfa28c01b,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Retreat At Harbor Cove,https://app.seniorplace.com/communities/show/d097c406-ab39-4910-a60d-db5b842f68de,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Retreat At Highlands The,https://app.seniorplace.com/communities/show/1508a188-e506-4693-9857-555a341ffcaa,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Retreat At Palisade The,https://app.seniorplace.com/communities/show/24b41a3e-ef77-438d-8b78-ff5ec9d4660f,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Retreat At Sunny Vista The,https://app.seniorplace.com/communities/show/38aa1097-5136-4ea5-a8ec-1577c07a2ef8,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Retreat Gardens,https://app.seniorplace.com/communities/show/b6f3f0ff-5067-44a7-a6ed-7e0996d570ec,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Retreat Villas,https://app.seniorplace.com/communities/show/392f8f32-42fa-47d6-a19a-02477425a398,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Revel Eagle,https://app.seniorplace.com/communities/show/81d6910a-123d-42ae-b98c-dcb1bfde9049,field_682fc481aaf60,Independent Living,6,a:1:{i:0;i:6;}
?,Revel Province,https://app.seniorplace.com/communities/show/fe4bcd69-caa1-475f-8907-2db9e18c9d5a,field_682fc481aaf60,Independent Living,6,a:1:{i:0;i:6;}
?,Rexburg Home Health,https://app.seniorplace.com/communities/show/f7b8285a-336c-4f22-9e20-efb552839a92,field_682fc481aaf60,Home Care,488,a:1:{i:0;i:488;}
?,Ridgeview Gardens Of St George,https://app.seniorplace.com/communities/show/79a6bc5b-b5a6-4309-a466-2a8a08aefbc0,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Rigby Country Living,https://app.seniorplace.com/communities/show/a188011b-ed4b-4c1f-93fa-7beb48e831dc,field_682fc481aaf60,"Assisted Living Community, Memory Care","5, 3",a:2:{i:0;i:5;i:1;i:3;}
?,Rigden Farm Senior Livingspectrum Retirement,https://app.seniorplace.com/communities/show/b7fe6138-0111-46dd-aa4b-e5bfbeddcae5,field_682fc481aaf60,Independent Living,6,a:1:{i:0;i:6;}
?,Rising Sun Senior Home At Belmar Inc The,https://app.seniorplace.com/communities/show/603a361d-5425-4ee8-a1a3-139ea708067a,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Rising Sun Senior Home Inc The,https://app.seniorplace.com/communities/show/e3cde8ce-be36-482d-ae52-0597aebdb014,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,River Meadows Senior Living,https://app.seniorplace.com/communities/show/3afcf2ba-800c-426b-b1d4-63e8f9da7ecd,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Riverway Assisted Living And Memory Care,https://app.seniorplace.com/communities/show/db23382c-6c9b-43c9-ad88-43e67c343603,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Riviera Residential Care,https://app.seniorplace.com/communities/show/bdf47e07-60f0-4e6d-83dd-f0d3c3fe91ea,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Rmcc,https://app.seniorplace.com/communities/show/543ec284-be12-4b59-b6fa-bac4f165ef97,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Rmcc,https://app.seniorplace.com/communities/show/17be9f2f-638f-488f-bbeb-aa96682a7d9b,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Rmcc,https://app.seniorplace.com/communities/show/3aae42c3-0a18-4f00-b34d-0becee5a140a,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Roaring Fork Senior Living,https://app.seniorplace.com/communities/show/886e4f58-f347-459f-870b-309e01de7196,field_682fc481aaf60,"Independent Living, Assisted Living Community, Memory Care","6, 5, 3",a:3:{i:0;i:6;i:1;i:5;i:2;i:3;}
?,Robert Russell Eastern Starmasonic Center Of Colorado Incout Of Busness,https://app.seniorplace.com/communities/show/fc6b36bb-af87-4461-ba3d-6d8264c864e2,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Robertas Family Care Home,https://app.seniorplace.com/communities/show/c42ac587-9e7d-43be-bf93-7c891648bf78,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Rock Canyon Respiratory And Rehabilitation Center,https://app.seniorplace.com/communities/show/628d35d6-f7da-464f-8e44-64e19ed95c5e,field_682fc481aaf60,"Assisted Living Community, Nursing Home","5, 7",a:2:{i:0;i:5;i:1;i:7;}
?,Rock Creek Assisted Living At Kenton,https://app.seniorplace.com/communities/show/83ce3b76-9e12-422c-9bcc-98ecd5a87f10,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Rock Creek Assisted Living At Somerset Village,https://app.seniorplace.com/communities/show/94f99bff-b940-449b-9028-44a8d095a3c7,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Rocky Mountain Assisted Living,https://app.seniorplace.com/communities/show/7b6a8c76-88e2-4fd6-b314-c2d25a0119ce,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Rocky Mountain Assisted Living Reed,https://app.seniorplace.com/communities/show/21c2a18f-2b6e-4515-a0e4-774c6e37a7e1,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Rocky Mountain Assisted Living Saulsbury,https://app.seniorplace.com/communities/show/6fb57c39-da41-422b-94c6-61d029ab1ecb,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Rocky Mountain Assisted Living 120Th East,https://app.seniorplace.com/communities/show/5451cd64-12a7-4898-bccb-4ef9ed14b9e7,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Rocky Mountain Assisted Living 120Th West,https://app.seniorplace.com/communities/show/df4e5701-d683-43c4-9d99-a64285bd8430,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Rocky Mountain Assisted Living 44Th Ave Al,https://app.seniorplace.com/communities/show/9142f914-5d47-4b54-8981-d5795cf91017,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Rocky Mountain Assisted Living 44Th Ave Mc,https://app.seniorplace.com/communities/show/888d73e4-0a9b-40d2-ad64-37069c225744,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Rocky Mountain Assisted Living At Chestnut Hill,https://app.seniorplace.com/communities/show/00941d14-fab4-494c-885d-6cc6b3cdb409,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Rocky Mountain Assisted Living Quincy,https://app.seniorplace.com/communities/show/d8ae6360-be67-456e-9f9c-6083b6d9c955,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Rocky Mountain Assisted Living Quincy Avenue Mem,https://app.seniorplace.com/communities/show/08ec4c43-3e7f-4da6-990f-de56637a80cc,field_682fc481aaf60,Assisted Living Community,5,a:1:{i:0;i:5;}
?,Rocky Mountain Assisted Living Euclid,https://app.seniorplace.com/communities/show/9fdc7bbd-e954-4495-af26-3c3644574d76,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Rocky Mountain Assisted Living Milwaukee,https://app.seniorplace.com/communities/show/c0b5b327-6770-4875-b0b6-f44dda2670ba,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Rocky Mountain Assisted Livingnewland,https://app.seniorplace.com/communities/show/5e2840a4-b1c9-48fb-a8f4-cabeb5a88a88,field_682fc481aaf60,Assisted Living Home,162,a:1:{i:0;i:162;}
?,Rocky Mountain Care Clearfield,https://app.seniorplace.com/communities/show/b65cd81a-f48d-4a57-8775-efc54c3c1613,field_682fc481aaf60,Nursing Home,7,a:1:{i:0;i:7;}
