ID,Title,City,State,SeniorPlaceURL,SeniorlyURL,NormalizedTypes,NormalizedTypeIDs
,Lakeside East,Winchester,Idaho,https://app.seniorplace.com/communities/show/694ba339-bc74-487b-b3c8-dd9681eb8f90,,"Assisted Living Community, Memory Care","5, 3"
,Lakeside Assisted Living Sandpoint,Sandpoint,Idaho,https://app.seniorplace.com/communities/show/a0839914-220a-4f3d-a262-b35cb24015b1,,"Assisted Living Community, Memory Care","5, 3"
,Lakeview Commons,Loveland,Colorado,https://app.seniorplace.com/communities/show/f52b7e0e-f54c-4bc9-8bbe-736e620cd605,,"Assisted Living Community, Nursing Home","5, 7"
,Lakeview Elderly Care,Pleasant Grove,Utah,https://app.seniorplace.com/communities/show/9f4c301d-673f-4a24-b8b8-6f55ecdefb53,,"Assisted Living Community, Assisted Living Home","5, 162"
,Lakewood Assisted Living Virginia,Lakewood,Colorado,https://app.seniorplace.com/communities/show/820099e5-28e5-42fb-b40b-8584319efa2a,,Assisted Living Home,162
,Lark Springs,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/90155c73-b86c-402a-925f-6dc1d243eeb7,,Assisted Living Community,5
,Las Soleras Senior Living Spectrum Retirement,Santa Fe,New Mexico,https://app.seniorplace.com/communities/show/d53309b3-c38b-4857-85a7-60e3c5182dbf,,,
,Laurel Groves Assisted Living,Nephi,Utah,https://app.seniorplace.com/communities/show/27ce67ae-3fe9-4b1e-8411-39fb0160716e,,"Assisted Living Community, Memory Care","5, 3"
,Learning Services Bear Creek,Lakewood,Colorado,https://app.seniorplace.com/communities/show/4a31c91b-7493-4f5a-9d37-2020707f6b0b,,Assisted Living Community,5
,Learning Services Glen Dee,Lakewood,Colorado,https://app.seniorplace.com/communities/show/5764c779-8714-4bbd-a009-4de30a69d6c4,,Assisted Living Home,162
,Legacy At Lamar,Lamar,Colorado,https://app.seniorplace.com/communities/show/6b974367-8397-485d-b21c-12e33702de26,,Assisted Living Community,5
,Legacy At Sterling,Sterling,Colorado,https://app.seniorplace.com/communities/show/2d811740-48d7-4f5f-91a0-ad8c9563ed01,,"Independent Living, Assisted Living Community","6, 5"
,Legacy At Trinidad The,Trinidad,Colorado,https://app.seniorplace.com/communities/show/452f17b7-7e44-4d50-925e-23f1f784d162,,Assisted Living Community,5
,Legacy House Of Bountiful,Bountiful,Utah,https://app.seniorplace.com/communities/show/b38eac7c-510d-4168-b465-64ba8688f2b8,,Assisted Living Community,5
,Legacy House Of Park Lane,Farmington,Utah,https://app.seniorplace.com/communities/show/79b0d153-cc8e-479e-b203-a3889e4e303d,,Assisted Living Community,5
,Legacy House Of Spanish Fork,Spanish Fork,Utah,https://app.seniorplace.com/communities/show/515c20f3-e269-4db3-b79d-ef4b1fa82c2a,,Assisted Living Community,5
,Legacy Village Memory Care,Taylorsville,Utah,https://app.seniorplace.com/communities/show/5104a9e2-ab49-45a5-9810-b4e83900cb5f,,"Assisted Living Community, Memory Care","5, 3"
,Legacy Village Of Provo,Provo,Utah,https://app.seniorplace.com/communities/show/bca372f0-7c9a-4e04-856f-981699c01f38,,,
,Legacy Village Of Sugar House,Salt Lake City,Utah,https://app.seniorplace.com/communities/show/35a1ae78-4b7a-4152-93c5-a8993ad203bc,,Assisted Living Community,5
,Legend Of Broomfield,Broomfield,Colorado,https://app.seniorplace.com/communities/show/b3094cd5-c11b-4b49-9302-6a1b7eee8fb5,,"Assisted Living Community, Memory Care","5, 3"
,Legends Park Assisted Living,Coeur d'Alene,Idaho,https://app.seniorplace.com/communities/show/5642eded-d5e4-47ef-b214-68981f25be2e,,"Assisted Living Community, Memory Care","5, 3"
,Lennox Guest Home Inc The,Denver,Colorado,https://app.seniorplace.com/communities/show/1a029928-cad6-406a-a644-4b56c8b8fe57,,Assisted Living Community,5
,Liberty Heights,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/697c5016-5074-42b0-bb7c-b6ea1c41ea96,,"Assisted Living Community, Nursing Home","5, 7"
,Life Care Center Of Bountiful,Bountiful,Utah,https://app.seniorplace.com/communities/show/9bc0832f-01d5-41ba-aa6f-73f5176af0ba,,Nursing Home,7
,Life Spire Assisted Living,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/8d225982-f52a-4e70-adba-b3cb767fd01c,,"Assisted Living Community, Home Care","5, 488"
,Life Spire Assisted Living Of North Albuquerque Acres,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/97b9e44f-46e2-436a-9b95-965b5ffb49a6,,Assisted Living Community,5
,Life Spire Assisted Living Of Rio Rancho,Rio Rancho,New Mexico,https://app.seniorplace.com/communities/show/190331ed-9688-4658-9987-719cfd5ca551,,Assisted Living Community,5
,Light Of Victory Assisted Living,Thornton,Colorado,https://app.seniorplace.com/communities/show/a1de2c4d-df41-4962-a228-b30f1e909718,,Assisted Living Home,162
,Lighthouse Assisted Living Inc Wadsworth,Littleton,Colorado,https://app.seniorplace.com/communities/show/e1dea752-baac-40d2-9b61-c54d4f236c58,,Assisted Living Home,162
,Lighthouse Assisted Living Incelizabeth House,Centennial,Colorado,https://app.seniorplace.com/communities/show/de9f921a-ac4e-4a59-8601-1ea9bf64364d,,Assisted Living Home,162
,Lighthouse Assisted Living Incemporia House,Englewood,Colorado,https://app.seniorplace.com/communities/show/91e7a32c-691b-43fd-a5ea-b2dc4c5bce66,,Assisted Living Home,162
,Lighthouse Assisted Living Incsteele House,Centennial,Colorado,https://app.seniorplace.com/communities/show/bd175aab-990c-4c49-9a08-f0ddff848a52,,Assisted Living Home,162
,Lighthouse Assisted Living Maplewood,Centennial,Colorado,https://app.seniorplace.com/communities/show/0e79f093-e878-4dac-8efd-7d3e4412af0b,,Assisted Living Home,162
,Lighthouse Assisted Living Incirwin House,Centennial,Colorado,https://app.seniorplace.com/communities/show/71f9fc4d-d5e5-40ad-b619-02c8f40f7a60,,Assisted Living Home,162
,Lighthouse Assisted Livingnewland,Littleton,Colorado,https://app.seniorplace.com/communities/show/7e34df6b-a5de-4d8b-b0e3-b46faef46f42,,Assisted Living Home,162
,Lily And Syringa Assisted Living,Idaho Falls,Idaho,https://app.seniorplace.com/communities/show/e898e4cb-30f1-4eb6-b51c-ac4d31cd2c15,,"Assisted Living Community, Memory Care","5, 3"
,Limelight Assisted Living,Centennial,Colorado,https://app.seniorplace.com/communities/show/4dd64572-9eb4-4bfb-b5c0-0deda2d8406d,,Assisted Living Community,5
,Lincoln Court Retirement Community,Idaho Falls,Idaho,https://app.seniorplace.com/communities/show/e2e1ca6e-154f-46ec-8701-e22155118260,,"Assisted Living Community, Memory Care","5, 3"
,Little Roses Home Care Of The South West,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/83cc7b14-c41b-4fbf-8241-4bcf03fcaded,,Assisted Living Home,162
,Living Spring Residential Care,Lewiston,Idaho,https://app.seniorplace.com/communities/show/d9f903f3-d1b5-4877-80b1-985727f01103,,"Assisted Living Community, Memory Care","5, 3"
,Living Springs Assisted Living,Post Falls,Idaho,https://app.seniorplace.com/communities/show/3908e43c-a8f7-4a78-bf60-efda2d2bfc9a,,"Assisted Living Community, Memory Care","5, 3"
,Living With Dignity Assisted Living,Aurora,Colorado,https://app.seniorplace.com/communities/show/11685408-4b66-409f-ace3-2b97c940afe2,,Assisted Living Home,162
,Lodge At Fairway Forest 1 The,Coeur d'Alene,Idaho,https://app.seniorplace.com/communities/show/38a4f25b-63c3-4ea2-b72a-48607b502016,,"Assisted Living Community, Memory Care","5, 3"
,Lodge At Palmer Point Residential Assisted Living,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/76c3d1d9-ce7e-4387-ae4e-f1964c4b2940,,Assisted Living Home,162
,Logan Regional Hospital Dialysis Center,Logan,Utah,https://app.seniorplace.com/communities/show/f6cc47eb-5fac-4e31-806b-5a0975b6b527,,Home Care,488
,Lohman Endoscopy Center,Las Cruces,New Mexico,https://app.seniorplace.com/communities/show/a880696f-86d7-44b3-b22c-94ad4adff1f4,,Assisted Living Home,162
,Los Alamos Assisted Living,Los Alamos,New Mexico,https://app.seniorplace.com/communities/show/691e057d-4069-4dde-bff4-4574ea34b98c,,Assisted Living Community,5
,Los Andes Assisted Living,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/6589e4b8-efab-4f17-ad16-d113c032eb0d,,Assisted Living Home,162
,Lotus Assisted Living,Aurora,Colorado,https://app.seniorplace.com/communities/show/9cb8c131-2e9d-4571-b75a-88f15a168d09,,Assisted Living Home,162
,Lotus Park Assisted Living,West Haven,Utah,https://app.seniorplace.com/communities/show/e89ede92-19bf-4e35-bef9-333d901860b5,,Assisted Living Community,5
,Lotus Park Care Centers,West Haven,Utah,https://app.seniorplace.com/communities/show/35f7530d-69ee-47bf-8dd4-4340f5f9f942,,"Assisted Living Community, Memory Care","5, 3"
,Loving Care And More,Silverton,Idaho,https://app.seniorplace.com/communities/show/d65f519f-dd8c-4b0c-a688-7b91f7951529,,Home Care,488
,Loving Care Assisted Living Services,Littleton,Colorado,https://app.seniorplace.com/communities/show/8352f3d1-f15d-4b56-8a03-ecd7fb31409f,,Assisted Living Home,162
,Loving Embrace Of Country Time,Star,Idaho,https://app.seniorplace.com/communities/show/3c09de49-072c-4573-b0ed-c2478cdb402a,,"Assisted Living Community, Memory Care","5, 3"
,Loving Touch Elderly Assistant Care,Centennial,Colorado,https://app.seniorplace.com/communities/show/e9268714-9dee-43fb-8726-3d11a2e79180,,Assisted Living Home,162
,Luna Assisted Living,Nampa,Idaho,https://app.seniorplace.com/communities/show/e731fe96-50c1-4325-a173-192cfad7eaff,,"Assisted Living Community, Assisted Living Home, Memory Care","5, 162, 3"
,Luther Park At Sandpoint,Sandpoint,Idaho,https://app.seniorplace.com/communities/show/b62f021f-2034-45d5-b40d-c4cc36fa6712,,"Assisted Living Community, Memory Care","5, 3"
,Mackenzie Place Colorado Springs,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/c76b9e7b-c54d-41bc-907e-ac8c31c597a4,,Assisted Living Community,5
,Madison House,Cortez,Colorado,https://app.seniorplace.com/communities/show/0bce181a-f3f7-4243-beeb-f1bd3e5855ba,,Assisted Living Community,5
,Magic Valley Manor,Wendell,Idaho,https://app.seniorplace.com/communities/show/15f2f508-3bbe-4391-89e8-693daef0c6c3,,Assisted Living Community,5
,Magnolia Place Assisted Living,Aurora,Colorado,https://app.seniorplace.com/communities/show/b87ed0bb-404a-448c-b9d1-4fc6f2baed37,,Assisted Living Home,162
,Makenna Farms Assisted Living,Meridian,Idaho,https://app.seniorplace.com/communities/show/2d254dce-51ed-437f-aa96-92a2ebea9911,,"Assisted Living Community, Memory Care","5, 3"
,Malad Living Centerrcf,Malad City,Idaho,https://app.seniorplace.com/communities/show/63c9ac1b-e660-420a-ac10-db253dadcaec,,"Assisted Living Community, Memory Care","5, 3"
,Manor On Marion Circle The,Centennial,Colorado,https://app.seniorplace.com/communities/show/ea33c604-c0aa-4ec4-bc15-87d8393419c0,,Assisted Living Home,162
,Manor On Marston Lake2 The,Littleton,Colorado,https://app.seniorplace.com/communities/show/435418ca-507f-4fa9-ae2b-b49847181aae,,Assisted Living Home,162
,Manor On Sycamore Street The,Littleton,Colorado,https://app.seniorplace.com/communities/show/107b5c8e-edbc-4696-af81-669a2ac40af1,,Assisted Living Home,162
,Manto Homes,Arvada,Colorado,https://app.seniorplace.com/communities/show/40853ad3-1166-4d4e-b039-edcd8a10bdbf,,Assisted Living Home,162
,Maple Creek Hospice,Springville,Utah,https://app.seniorplace.com/communities/show/6c520207-e150-4db9-92a3-3c826a4cea34,,Home Care,488
,Maple Grove East At Crestview Assisted Living,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/a02e6d32-a9cb-4e61-a3a4-a8be2cf82e86,,Assisted Living Home,162
,Maple Springs,Brigham City,Utah,https://app.seniorplace.com/communities/show/85088d6b-d857-4529-b4ea-a18b2fb9b0de,,Assisted Living Community,5
,Maple Springs Of Brigham City,Brigham City,Utah,https://app.seniorplace.com/communities/show/dbada2e6-300d-4fa3-81e4-0578fbc81502,,,
,Maple Springs Of North Logan,North Logan,Utah,https://app.seniorplace.com/communities/show/c1b02b30-cb9c-4b23-a8c6-dfa68f649554,,"Assisted Living Community, Nursing Home","5, 7"
,Maple Wood Assisted Living,Hayden,Idaho,https://app.seniorplace.com/communities/show/5497b9cf-4f68-4a6a-964f-350edf6131a3,,"Assisted Living Community, Memory Care","5, 3"
,Marler Manor,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/cceb0675-4c08-44bf-a70c-dcf2fbf1a816,,Assisted Living Home,162
,Marycrest Assisted Living,Denver,Colorado,https://app.seniorplace.com/communities/show/451f363b-7c01-4cdc-be24-bb409af8243d,,Assisted Living Community,5
,Masters Touch Homes,Centennial,Colorado,https://app.seniorplace.com/communities/show/7e70e74a-100f-4870-a2fe-10310e93c890,,Assisted Living Home,162
,Maxwell Center Assisted Living Residence,Greeley,Colorado,https://app.seniorplace.com/communities/show/ad2942dd-645b-4f4b-bb67-ba6d1e1c0a0e,,Assisted Living Community,5
,Meadow Brook Rehabilitation And Nursing,Salt Lake City,Utah,https://app.seniorplace.com/communities/show/aab641e0-3194-4fc1-bcd7-0e7bf41ff757,,Nursing Home,7
,Meadow Hills Makarios Assisted Living,Aurora,Colorado,https://app.seniorplace.com/communities/show/48a89899-f679-46d4-a55f-b4402ea2c46d,,Assisted Living Community,5
,Meadow Lake Village Retirement Resort Owyhee Bldg,Meridian,Idaho,https://app.seniorplace.com/communities/show/7b6f39db-352c-4f92-a542-bdfda8fa59bc,,"Assisted Living Community, Memory Care","5, 3"
,Meadow Peak Assisted Living,Taylorsville,Utah,https://app.seniorplace.com/communities/show/1d3123bb-6c72-4c13-a928-06e1373e4e20,,"Assisted Living Community, Nursing Home, Home Care","5, 7, 488"
,Meadow View Assisted Living Memory Care,Emmett,Idaho,https://app.seniorplace.com/communities/show/17e37158-e140-47ad-bdfc-8ab3fd4ca105,,"Assisted Living Community, Memory Care","5, 3"
,Meadow Vista Assisted Living At Walden,Littleton,Colorado,https://app.seniorplace.com/communities/show/b1ecef79-097d-41dc-a7ff-dc7d362b8914,,Assisted Living Home,162
,Meadow Vista Assisted Living,Denver,Colorado,https://app.seniorplace.com/communities/show/72d4bfd6-4885-4780-9e78-424984833f57,,Assisted Living Home,162
,Meadowlark Assisted Living,Grangeville,Idaho,https://app.seniorplace.com/communities/show/f289ecf5-a647-4b75-9bca-94b5b2a164c9,,"Assisted Living Community, Memory Care","5, 3"
,Meadows Assisted Living Center,Salmon,Idaho,https://app.seniorplace.com/communities/show/44a0ce99-9234-477c-87f7-062378d425fb,,"Assisted Living Community, Memory Care","5, 3"
,Meadowview Of Greeley,Greeley,Colorado,https://app.seniorplace.com/communities/show/cc09575a-4dc9-4dfa-901e-de144f5016e0,,"Assisted Living Community, Memory Care","5, 3"
,Medallion Post Acute Rehabilitation,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/e41d047e-34d4-4320-b75c-21b54c6489e7,,"Assisted Living Community, Nursing Home","5, 7"
,Melody Living Of Colorado Springs,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/355a2aea-290b-4c89-9bcf-035994065e06,,"Independent Living, Assisted Living Community, Memory Care","6, 5, 3"
,Mervyn Sharp Bennion Central Utah Veterans Home,Payson,Utah,https://app.seniorplace.com/communities/show/d123257d-b6e6-45e7-b37f-71e528b82a23,,Nursing Home,7
,Mesa House,Commerce City,Colorado,https://app.seniorplace.com/communities/show/6518724a-3108-4a18-b146-1a71a1965bce,,Assisted Living Home,162
,Mesa View Retirement Home,Cortez,Colorado,https://app.seniorplace.com/communities/show/1bbc45dd-a78d-4e7d-b9cf-deefb0b7e7d3,,Assisted Living Community,5
,Mesa Vista Assisted Living Residence,Parachute,Colorado,https://app.seniorplace.com/communities/show/324ac8c2-243f-47db-8780-29be728abaa3,,Assisted Living Community,5
,Midland Manor,Nampa,Idaho,https://app.seniorplace.com/communities/show/ba29fbdb-c9f9-4b20-894e-ba0602dcec99,,"Assisted Living Community, Assisted Living Home","5, 162"
,Midtown Manor,Salt Lake City,Utah,https://app.seniorplace.com/communities/show/2c9f6b0b-abe2-459f-b6ec-ff749b4f7431,,Nursing Home,7
,Miles Manor,Blackfoot,Idaho,https://app.seniorplace.com/communities/show/0d9eef8e-f026-4786-b05e-49d38f163ea6,,"Assisted Living Community, Memory Care","5, 3"
,Millard County Care And Rehabilitation,Delta,Utah,https://app.seniorplace.com/communities/show/7247e2fa-c9a6-4432-b8d8-1899895b6887,,Nursing Home,7
,Millbrook Homes,Centennial,Colorado,https://app.seniorplace.com/communities/show/4bab050e-e2a2-4193-860a-382b327b6db2,,Assisted Living Home,162
,Millbrook Homes,Littleton,Colorado,https://app.seniorplace.com/communities/show/35985fa5-3a24-45be-aba2-22952ec17ed5,,Assisted Living Home,162
,Millcreek Rehabilitation And Nursing,Millcreek,Utah,https://app.seniorplace.com/communities/show/ea67dff4-6f16-4184-9ea3-7ad70eb8dcb8,,Nursing Home,7
,Millies Assisted Living Community,Silver City,New Mexico,https://app.seniorplace.com/communities/show/bba3cfa9-b0dd-44ac-b661-a24b147b28e3,,Assisted Living Community,5
,Mission At Alpine Rehabilitation Center,Pleasant Grove,Utah,https://app.seniorplace.com/communities/show/e5eebf31-17c5-4c8a-8f19-523eea4b2105,,Nursing Home,7
,Mission At Community Assisted Living,Centerfield,Utah,https://app.seniorplace.com/communities/show/c5600e65-20c4-4f6e-9c36-18cf704de7ae,,"Assisted Living Community, Nursing Home","5, 7"
,Mission At Crescent Senior Living,Sandy,Utah,https://app.seniorplace.com/communities/show/8ed8d67e-f8c4-4eaf-b7e6-6aee5441d681,,Assisted Living Community,5
,Mission At Maple Springs Al,Brigham City,Utah,https://app.seniorplace.com/communities/show/74dbe8c2-a3d7-4b01-a37c-5e524158d34d,,"Assisted Living Community, Nursing Home","5, 7"
,Mission Home Health Of Idaho Falls,Idaho Falls,Idaho,https://app.seniorplace.com/communities/show/21f43f7b-4b01-460c-a596-6e5f9d0219c7,,Home Care,488
,Mls Assisted Living,Grand Junction,Colorado,https://app.seniorplace.com/communities/show/a9e93351-aca2-4ce2-9b83-98c36974b11b,,Assisted Living Home,162
,Moab Regional Hospital,Moab,Utah,https://app.seniorplace.com/communities/show/1809f3e2-b0eb-4538-b0ef-3b5b299f2027,,Home Care,488
,Monarch Manor,Denver,Colorado,https://app.seniorplace.com/communities/show/96ee9b50-d305-4532-aaa0-b75a658e7423,,Assisted Living Community,5
,Monroe Canyon Assisted Living,Monroe,Utah,https://app.seniorplace.com/communities/show/f9b2ff12-45a8-4324-81e2-1588877d4d0d,,Assisted Living Community,5
,Montage Hills,Denver,Colorado,https://app.seniorplace.com/communities/show/9212f25a-1d3d-438e-8a4f-bcc31ab68ae7,,Assisted Living Community,5
