ID,Title,before_types,after_types,status
13828,Millbrook Homes,,,UNCHANGED
13830,Millbrook Homes,,,UNCHANGED
13832,Millbrook Homes Assisted Living Cove Court,,,UNCHANGED
13834,Millcreek Rehabilitation And Nursing,,,UNCHANGED
13836,Millies Assisted Living Community,,,UNCHANGED
13838,Mission At Alpine Rehabilitation Center,,,UNCHANGED
13840,Mission At Community Assisted Living,,,UNCHANGED
13842,Mission At Crescent Senior Living,,,UNCHANGED
13844,Mission At Maple Springs Al,,,UNCHANGED
13846,Mission Home Health Of Idaho Falls,,,UNCHANGED
13848,Mls Assisted Living,,,UNCHANGED
13850,Moab Regional Hospital,,,UNCHANGED
13851,Modena Cherry Creek,,,UNCHANGED
13853,Monarch Manor,,,UNCHANGED
13855,Monroe Canyon Assisted Living,,,UNCHANGED
13856,Montage Creek,,,UNCHANGED
13858,Montage Hills,,,UNCHANGED
13859,Montecito Santa Fe Memory Care Community The,,,UNCHANGED
13861,Monument Assisted Living Care Center,,,UNCHANGED
13863,Monument Healthcare Millcreek,,,UNCHANGED
13864,Monument Healthcare South Salt Lake,,,UNCHANGED
13866,Morada Albuquerque,,,UNCHANGED
13868,Morada Quintessence,,,UNCHANGED
13870,Morningstar Assisted Living Memory Care Rio Rancho,,,UNCHANGED
13872,Morningstar Assisted Living And Memory Care Of Santa Fe,,,UNCHANGED
13874,Morningstar Assisted Living Of Littleton,,,UNCHANGED
13876,Morningstar At Applewood,,,UNCHANGED
13878,Morningstar At Bear Creek,,,UNCHANGED
13880,Morningstar At Jordan,,,UNCHANGED
13882,Morningstar At Mountain Shadows,,,UNCHANGED
13884,Morningstar At Observatory Park,,,UNCHANGED
13886,Morningstar At Old Town,,,UNCHANGED
13888,Morningstar At Ridgegate,,,UNCHANGED
13890,Morningstar Memory Care At North Ridge,,,UNCHANGED
13892,Morningstar Of Albuquerque,,,UNCHANGED
13894,Morningstar Of Arvada,,,UNCHANGED
13896,Morningstar Of Boise,,,UNCHANGED
13898,Morningstar Of Boulder,,,UNCHANGED
13900,Morningstar Of Fort Collins,,,UNCHANGED
13902,Morningstar Of Idaho Falls,,,UNCHANGED
13903,Morningstar Of Parker,,,UNCHANGED
13905,Morningstar Of Wheat Ridge,,,UNCHANGED
13907,Morningstar Senior Living At Holly Park,,,UNCHANGED
13909,Morninstar Senior Living Of Boise,,,UNCHANGED
13911,Morrison Manor,,,UNCHANGED
13913,Moscow Of Olympus,,,UNCHANGED
13914,Mountain Springs Assisted Living Center,,,UNCHANGED
13916,Mountain View Assisted Living,,,UNCHANGED
13918,Mountain View Health Services,,,UNCHANGED
13920,Mountain View Independent Living,,,UNCHANGED
13922,Mountain View Manor,,,UNCHANGED
13924,Mountain Vista Assisted Living Memory Care,,,UNCHANGED
13926,Mountain Vista Health Center,,,UNCHANGED
13927,Mt Ogden Health And Rehabilitation Center,,,UNCHANGED
13928,Mt Olympus Rehabilitation Center,,,UNCHANGED
13930,Multicare Home Health Services,,,UNCHANGED
13932,Muros De Salvacion,,,UNCHANGED
13934,My Home Care Assisted Living,,,UNCHANGED
13936,Myron Stratton Home The,,,UNCHANGED
13937,Neurorestorative,,,UNCHANGED
13939,Neurorestorative,,,UNCHANGED
13941,New Beginnings,,,UNCHANGED
13943,New Day Cottages At Pine Creek,,,UNCHANGED
13945,New Day Cottages At Turner,,,UNCHANGED
13949,Night N Gail Assisted Living,,,UNCHANGED
13951,Nightingale Lane,,,UNCHANGED
13955,Noras Personal Care Assisted Living,,,UNCHANGED
13957,North Idaho Home Health,,,UNCHANGED
13959,North Pointe Gardens,,,UNCHANGED
13960,North Star Retirement Community,,,UNCHANGED
13962,Northgate Unit Of Lakeview Christian Home,,,UNCHANGED
13964,Northglenn Heights Assisted Living Community,,,UNCHANGED
13965,Northglenn Heights Assisted Living Community,,,UNCHANGED
13967,Nourish Assisted Living,,,UNCHANGED
13969,Novellus Cherry Creek,,,UNCHANGED
13970,Oak Ridge Assisted Living,,,UNCHANGED
13972,Oak Ridge Assisted Living Of Bountiful,,,UNCHANGED
13974,Oakshire Assisted Living,,,UNCHANGED
13976,Oakshire Commons Read Notes,,,UNCHANGED
13978,Oasis House,,,UNCHANGED
13980,Olympus Ranch Gracious Living,,,UNCHANGED
13982,Onesource Hospice,,,UNCHANGED
13984,Open Arms Assisted Living Suite A,,,UNCHANGED
13986,Open Arms Assisted Living Suite B,,,UNCHANGED
13987,Our House Of Tremonton,,,UNCHANGED
13989,Ovation At Sienna Hills,,,UNCHANGED
13991,Ovation Hospice North,,,UNCHANGED
13993,Ovation Sienne Hills,,,UNCHANGED
13995,Overland Court Generations Memory Care,,,UNCHANGED
13996,Overland Court Senior Living Frontier Senior Living,,,UNCHANGED
13998,Oveture 9Co,,,UNCHANGED
14000,Pacifica Senior Living Coeur Dalene,,,UNCHANGED
14002,Pacifica Senior Living Pinehurst,,,UNCHANGED
14004,Pals Acf,,,UNCHANGED
14006,Palisades At Broadmoor Park,,,UNCHANGED
14008,Palmilla Senior Living Spectrum Retirement,,,UNCHANGED
14010,Paloma Landing Hawthorn Community,,,UNCHANGED
14012,Palouse Hills Assisted Living,,,UNCHANGED
14014,Paramount Health And Rehabilitation,,,UNCHANGED
14016,Paramount Parks Health Care At Eagle,,,UNCHANGED
14018,Park Avenue Assisted Living,,,UNCHANGED
14020,Park Hill Residence,,,UNCHANGED
14022,Park Lane Senior Living Stellar Living,,,UNCHANGED
14024,Parkdale Health And Rehab,,,UNCHANGED
14025,Parkside Manor,,,UNCHANGED
14026,Parkside Village Retirement Resort,,,UNCHANGED
14028,Parkway Health Center,,,UNCHANGED
14029,Parkwood Meadows Assisted Living,,,UNCHANGED
14031,Parma Living Center,,,UNCHANGED
14033,Pavilion At Villa Pueblo The,,,UNCHANGED
14035,Peachtree Assisted Living Llc 1,,,UNCHANGED
14037,Peachtree Assisted Living Llc 2,,,UNCHANGED
14039,Peachtree Village Retirement Community,,,UNCHANGED
14041,Peak Specialty Group Hospice,,,UNCHANGED
14043,Peaks Care Center The,,,UNCHANGED
14045,Peakview Assisted Living And Memory Carespectrum Retirement,,,UNCHANGED
14047,Pearl Assisted Living,,,UNCHANGED
14048,Pease Guest Home,,,UNCHANGED
14050,Penny Lane Assisted Living Residence,,,UNCHANGED
14052,Petersen Farms Assisted Living And Memory Care,,,UNCHANGED
14054,Pheasant View Assisted Living,,,UNCHANGED
14056,Pilgrim House Assisted Living,,,UNCHANGED
14058,Pine Grove Crossing,,,UNCHANGED
14060,Pineview Assisted Living Of Eden,,,UNCHANGED
14062,Pinnacle Home Health,,,UNCHANGED
14064,Pinnacle Nursing And Rehabilitation Center,,,UNCHANGED
14066,Pioneer Care Center,,,UNCHANGED
14068,Pioneer Valley Lodge Gracious Retirement Living,,,UNCHANGED
14070,Planet View,,,UNCHANGED
14072,Pleasant Valley Shelter Home,,,UNCHANGED
14074,Point Of The Pines Gardens Assisted Living,,,UNCHANGED
14076,Pointe Meadows Health And Rehabilitation,,,UNCHANGED
14078,Pomerelle Place,,,UNCHANGED
14079,Poplar Grove Assisted Living,,,UNCHANGED
14081,Porter Place Retirement Community,,,UNCHANGED
14082,Post Falls Ops Llc Dba Guardian Angel Homes,,,UNCHANGED
14084,Powerline Residential Care,,,UNCHANGED
14086,Prairie Creeks Living Center,,,UNCHANGED
14087,Prairie Pines Assisted Living Community,,,UNCHANGED
14088,Prairie View Village Of Las Animas,,,UNCHANGED
14090,Presbyterian Hospice Inpatient Unit,,,UNCHANGED
14092,Presbyterian Hospital Asc,,,UNCHANGED
14093,Prestige Assisted Living At Autumn Wind,,,UNCHANGED
14095,Prestige Living,,,UNCHANGED
14097,Prestige Senior Living At Karcher Estates,,,UNCHANGED
14099,Primrose Hospice,,,UNCHANGED
14101,Primrose Of Washington,,,UNCHANGED
14103,Primrose Place,,,UNCHANGED
14105,Primrose Retirement Community Of Pueblo,,,UNCHANGED
14107,Provo Rehabilitation And Nursing,,,UNCHANGED
14109,Pueblo Of Isleta Assisted Living Mem Care Facil,,,UNCHANGED
14111,Pueblo Regent,,,UNCHANGED
14113,Pueblo West Gardens Assisted Living,,,UNCHANGED
14115,Quail Meadow Assisted Living,,,UNCHANGED
14117,Quail Ridge Assisted Living,,,UNCHANGED
14119,Quality Hospice,,,UNCHANGED
14121,Quincy Place A Sky Active Community,,,UNCHANGED
14123,R V Assisted Living,,,UNCHANGED
14125,Raintree Senior Living,,,UNCHANGED
14127,Rathburn Healthcare,,,UNCHANGED
14129,Ravenna Assisted Living,,,UNCHANGED
14131,Red Cliffs Assisted Living,,,UNCHANGED
14133,Red Cliffs Health And Rehab,,,UNCHANGED
14135,Regent Park Nursing And Rehabilitation,,,UNCHANGED
14136,Reliant Healthcare,,,UNCHANGED
14138,Renaissance At Coeur Dalene The,,,UNCHANGED
14139,Renew Home Health,,,UNCHANGED
14140,Renew Hospice,,,UNCHANGED
14141,Residence At Grand Mesa,,,UNCHANGED
14142,Residence At Oakridge Llc The,,,UNCHANGED
14144,Residence At Skyway Park Llc The,,,UNCHANGED
14145,Residence At Village Green Llc The,,,UNCHANGED
14147,Retreat The,,,UNCHANGED
14149,Retreat At Church Ranch The,,,UNCHANGED
14151,Retreat At Harbor Cove,,,UNCHANGED
14153,Retreat At Highlands The,,,UNCHANGED
14155,Retreat At Palisade The,,,UNCHANGED
14157,Retreat At Sunny Vista The,,,UNCHANGED
14159,Retreat Gardens,,,UNCHANGED
14161,Retreat Villas,,,UNCHANGED
14163,Revel Eagle,,,UNCHANGED
14165,Revel Province,,,UNCHANGED
14167,Rexburg Home Health,,,UNCHANGED
14169,Ridgeview Gardens Of St George,,,UNCHANGED
14171,Rigby Country Living,,,UNCHANGED
14173,Rigden Farm Senior Livingspectrum Retirement,,,UNCHANGED
14175,Rising Sun Senior Home At Belmar Inc The,,,UNCHANGED
14177,Rising Sun Senior Home Inc The,,,UNCHANGED
14179,River Meadows Senior Living,,,UNCHANGED
14181,River Pointe Assisted Living,,,UNCHANGED
14183,River Rock Assisted Living,,,UNCHANGED
14185,Riverpoint,,,UNCHANGED
14187,Riverway Assisted Living And Memory Care,,,UNCHANGED
14189,Riviera Residential Care,,,UNCHANGED
14191,Rmcc,,,UNCHANGED
14193,Rmcc,,,UNCHANGED
14195,Rmcc,,,UNCHANGED
14197,Roaring Fork Senior Living,,,UNCHANGED
14199,Robert Russell Eastern Starmasonic Center Of Colorado Incout Of Busness,,,UNCHANGED
14200,Robertas Family Care Home,,,UNCHANGED
14202,Rock Canyon Respiratory And Rehabilitation Center,,,UNCHANGED
14204,Rock Creek Assisted Living At Kenton,,,UNCHANGED
14206,Rock Creek Assisted Living At Somerset Village,,,UNCHANGED
14208,Rocky Mountain Assisted Living,,,UNCHANGED
14210,Rocky Mountain Assisted Living Reed,,,UNCHANGED
14212,Rocky Mountain Assisted Living Saulsbury,,,UNCHANGED
14214,Rocky Mountain Assisted Living 120Th East,,,UNCHANGED
14215,Rocky Mountain Assisted Living 120Th West,,,UNCHANGED
14217,Rocky Mountain Assisted Living 44Th Ave Al,,,UNCHANGED
14219,Rocky Mountain Assisted Living 44Th Ave Mc,,,UNCHANGED
14221,Rocky Mountain Assisted Living At Chestnut Hill,,,UNCHANGED
14223,Rocky Mountain Assisted Living Quincy,,,UNCHANGED
14225,Rocky Mountain Assisted Living Quincy Avenue Mem,,,UNCHANGED
14226,Rocky Mountain Assisted Living Euclid,,,UNCHANGED
14228,Rocky Mountain Assisted Living Milwaukee,,,UNCHANGED
14230,Rocky Mountain Assisted Livingnewland,,,UNCHANGED
14232,Rocky Mountain Care Clearfield,,,UNCHANGED
14234,Rocky Mountain Care Cottage On Vine,,,UNCHANGED
14236,Rocky Mountain Care Grove Creek Assisted Living,,,UNCHANGED
14237,Rocky Mountain Care Hunter Hollow,,,UNCHANGED
14238,Rocky Mountain Care Landmark Assisted Living,,,UNCHANGED
14240,Rocky Mountain Care Logan,,,UNCHANGED
14242,Rocky Mountain Care Riverton,,,UNCHANGED
14243,Rocky Mountain Care The Lodge,,,UNCHANGED
14244,Rocky Mountain Care Willow Springs,,,UNCHANGED
14246,Rocky Mountain Care Spring Hollow Assisted Living,,,UNCHANGED
14248,Rocky Mountain Care Provo River Pointe Assisted Living,,,UNCHANGED
14250,Rose Of Sharon,,,UNCHANGED
14251,Rose Of Sharon,,,UNCHANGED
14253,Rose Of Sharon Assisted Living Detroit,,,UNCHANGED
14255,Rose Of Sharon Assisted Living Harrison,,,UNCHANGED
14257,Rose Of Sharon Assisted Living Snowberry,,,UNCHANGED
14259,Rose Of Sharon Assisted Living Washington,,,UNCHANGED
14261,Rose Of Sharon Assisted Living Weaver,,,UNCHANGED
14263,Rose Of Sharon Assisted Living Yukon,,,UNCHANGED
14265,Rose Of Sharon Assisted Living Centennial,,,UNCHANGED
14267,Rose Of Sharon Valentia,,,UNCHANGED
14269,Rose Terrace Cottages,,,UNCHANGED
14271,Rosecrest Assisted Living,,,UNCHANGED
14273,Rosemark At Mayfair Park,,,UNCHANGED
14275,Rosetta Of Burley,,,UNCHANGED
14277,Rosetta Of Pocatello,,,UNCHANGED
14279,Rosetta Of Twin Falls,,,UNCHANGED
14281,Rosewood Assisted Care,,,UNCHANGED
14285,Royal Plaza Of Olympus Retirement,,,UNCHANGED
14287,Rustic Rose Assisted Living,,,UNCHANGED
14289,Ss Memory Care Assisted Living,,,UNCHANGED
14291,Sage Grove Assisted Living,,,UNCHANGED
14292,Sagewood At Daybreak,,,UNCHANGED
14294,Salmon Valley Hospice,,,UNCHANGED
14296,Salubria Centerupper Country Eldercare Coalition,,,UNCHANGED
14298,San Marino,,,UNCHANGED
14299,San Marino Retirement Community,,,UNCHANGED
14301,San Rafael Health And Rehabilitation,,,UNCHANGED
14302,Sandia View Bosque Trails,,,UNCHANGED
14304,Sandia View Candlelight Assisted Living,,,UNCHANGED
14306,Sandia View Fountain Hill,,,UNCHANGED
14308,Sandia Vista Senior Living Stellar Living,,,UNCHANGED
14310,Sandstone American Fork,,,UNCHANGED
14312,Sandstone Brigham City,,,UNCHANGED
14314,Sandstone North Park,,,UNCHANGED
14316,Sandstone Richfield,,,UNCHANGED
14318,Sandy Health And Rehab,,,UNCHANGED
14320,Sarah Daft Home,,,UNCHANGED
14322,Scs Assisted Living Denver,,,UNCHANGED
14324,Seasons Assisted Living Of Farr West,,,UNCHANGED
14326,Seasons Healthcare And Rehabilitation,,,UNCHANGED
14328,Seasons Of Santaquin,,,UNCHANGED
14330,Sego Lily Assisted Living,,,UNCHANGED
14332,Seneca House Assisted Living,,,UNCHANGED
14334,Senior Care Assisted Living Jersey House,,,UNCHANGED
14336,Senior Living At The Pinery,,,UNCHANGED
14338,Senior Living At The Sierra Ridge,,,UNCHANGED
14340,Senior Living On Washington Low Income Housing For 62 No Contract,,,UNCHANGED
14342,Senior Living On Washington 62,,,UNCHANGED
14344,Senior Living Systems Assisted Living Program,,,UNCHANGED
14346,Seniorcare Llc Kriss House,,,UNCHANGED
14348,Seniorcare Llc Solano House,,,UNCHANGED
14350,Seniorcare Llc Wisconsin House,,,UNCHANGED
14352,Serenity At Woodlands,,,UNCHANGED
14354,Serenity At Woodlands,,,UNCHANGED
14356,Serenity Home Assisted Living,,,UNCHANGED
14358,Serenity Hospice Of Utah,,,UNCHANGED
14360,Serenity House,,,UNCHANGED
14362,Serenity House Andes Ct,,,UNCHANGED
14364,Serenity House Assisted Living Applewood,,,UNCHANGED
14366,Serenity House Assisted Living Centennial,,,UNCHANGED
14368,Serenity House Assisted Living Hinsdale,,,UNCHANGED
14370,Serenity House Assisted Living Hoyt Street,,,UNCHANGED
14372,Serenity House Assisted Living Hunters Hill,,,UNCHANGED
14374,Serenity House Assisted Living I,,,UNCHANGED
14376,Serenity House Assisted Living Ii,,,UNCHANGED
14378,Serenity House Assisted Living Iii,,,UNCHANGED
14380,Serenity House Assisted Living Iv,,,UNCHANGED
14382,Serenity House Assisted Living Ix,,,UNCHANGED
14384,Serenity House Assisted Living Kit Carson,,,UNCHANGED
14386,Serenity House Assisted Living Littleton,,,UNCHANGED
14388,Serenity House Assisted Living Portland Drive,,,UNCHANGED
14390,Serenity House Assisted Living V,,,UNCHANGED
14392,Serenity House Assisted Living Vi,,,UNCHANGED
14394,Serenity House Assisted Living Vii,,,UNCHANGED
14396,Serenity House Assisted Living Viii,,,UNCHANGED
14398,Serenity Place Residential Care,,,UNCHANGED
14400,Seven Lakes Memory Care,,,UNCHANGED
14402,Shalom Assisted Living,,,UNCHANGED
14404,Shalom Home Care,,,UNCHANGED
14406,Shanas Place Assisted Living,,,UNCHANGED
14407,Sharmar Village Senior Care Community,,,UNCHANGED
14409,Sierra Springs Assisted Living,,,UNCHANGED
14411,Sierra Vista Retirement Community,,,UNCHANGED
14413,Signature Healthcare At Home,,,UNCHANGED
14414,Silver Lake Healthcare,,,UNCHANGED
14416,Silverton Of Cascadia,,,UNCHANGED
14417,Singing Arrow Afh,,,UNCHANGED
14419,Sky Active Living Parkwood Estates,,,UNCHANGED
14421,Sky Pointe Retirement Resort,,,UNCHANGED
14423,Slp Colorado,,,UNCHANGED
14425,Slp Colorado Tbi,,,UNCHANGED
14427,Soaring House,,,UNCHANGED
14429,Solange At Apple Tree,,,UNCHANGED
14431,Solange At Apple Tree,,,UNCHANGED
14432,Solange At East Side,,,UNCHANGED
14434,Solange At Keenan,,,UNCHANGED
14436,Solange At North Logan,,,UNCHANGED
14438,Solange At The Citadel,,,UNCHANGED
14440,Solange At The Lodge,,,UNCHANGED
14442,Solange Memory Care At Comfort Care,,,UNCHANGED
14444,Solista Orem,,,UNCHANGED
14446,Solista Colorado Springs Cogir,,,UNCHANGED
14448,Solista Longmont,,,UNCHANGED
14450,Solstice Hospice And Palliative Care,,,UNCHANGED
14452,Solstice Senior Living At Grand Valley,,,UNCHANGED
14454,Solstice Senior Living At Mesa View,,,UNCHANGED
14456,Solstice Senior Living At Sandy,,,UNCHANGED
14458,Solstice Senior Living At Sandy,,,UNCHANGED
14460,Someren Glen Assisted Living,,,UNCHANGED
14462,Sopris Lodge At Carbondale,,,UNCHANGED
14463,South Davis Specialty Care,,,UNCHANGED
14465,South Jordan View Retirement Community,,,UNCHANGED
14467,South Ogden Post Acute,,,UNCHANGED
14468,Southern Utah Hospice And Home Care,,,UNCHANGED
14470,Southern Utah Veterans Home Ivins,,,UNCHANGED
14472,Southgate Senior Living Stellar Living,,,UNCHANGED
14474,Southwest Endoscopy,,,UNCHANGED
14476,Spanish Fork Rehabilitation And Nursing,,,UNCHANGED
14478,Spaulding Home,,,UNCHANGED
14480,Spring Creek Healthcare Center,,,UNCHANGED
14482,Spring Gardens Draper,,,UNCHANGED
14484,Spring Gardens Heber,,,UNCHANGED
14486,Spring Gardens Holladay,,,UNCHANGED
14488,Spring Gardens Mapleton,,,UNCHANGED
14490,Spring Gardens Meridian,,,UNCHANGED
14492,Spring Gardens Midvale,,,UNCHANGED
14494,Spring Gardens Of Lindon,,,UNCHANGED
14496,Spring Gardens Of St George,,,UNCHANGED
14498,Spring Gardens Senior Living,,,UNCHANGED
14500,Spring Ridge Park Assisted Living,,,UNCHANGED
14502,Spring Water Assisted Living,,,UNCHANGED
14504,Springbrooke Retirement And Assisted Living,,,UNCHANGED
14506,Springs Ranch Memory Care Community,,,UNCHANGED
14508,Springwood Retirement,,,UNCHANGED
14510,Spruce House,,,UNCHANGED
14512,Ssa Viii Llc Dba Generations At Lewiston,,,UNCHANGED
14514,St Andrews Village,,,UNCHANGED
14516,St Andrews Village,,,UNCHANGED
14518,St Annas Home,,,UNCHANGED
14520,St Bernadette Assisted Living,,,UNCHANGED
14522,St Francis Assisted Living Facility,,,UNCHANGED
14524,St Francis Assisted Living Ii,,,UNCHANGED
14526,St George Rehabilitation,,,UNCHANGED
14528,St Joseph Villa Assisted Living,,,UNCHANGED
14530,St Lukes Home Care Hospice,,,UNCHANGED
14532,St Michaels Namaste House,,,UNCHANGED
14534,St Petro Laurel Haus,,,UNCHANGED
14536,Stages Assisted Living Residence,,,UNCHANGED
14537,Starlight Assisted Living,,,UNCHANGED
14539,Starlight House,,,UNCHANGED
14541,Stephens Farm At Adeo Colorado,,,UNCHANGED
14543,Sterling Courtan Elegant Assisted Living Community,,,UNCHANGED
14545,Stonebridge Assisted Living,,,UNCHANGED
14547,Stonebridge Assisted Living Of Wendell,,,UNCHANGED
14549,Stonebridge Retirement Community,,,UNCHANGED
14551,Stonecreek Of Flying Horse,,,UNCHANGED
14553,Stonecreek Of Littleton,,,UNCHANGED
14555,Stonehenge Of American Fork,,,UNCHANGED
14557,Stonehenge Of Cedar City,,,UNCHANGED
14558,Stonehenge Of Ogden,,,UNCHANGED
14560,Stonehenge Of Richfield,,,UNCHANGED
14562,Stonehenge Of Springville,,,UNCHANGED
14564,Stoneridge At Centerra,,,UNCHANGED
14566,Stoney Brooke Assisted Living Riverdale,,,UNCHANGED
14568,Streamside Alzheimer Care,,,UNCHANGED
14570,Suites At Clermont Park Care Center The,,,UNCHANGED
14572,Suites At Someren Glen Care Center The,,,UNCHANGED
14574,Summerfield Retirement Living,,,UNCHANGED
14576,Summit Glen Gracious Retirement Living,,,UNCHANGED
14578,Summit Senior Living,,,UNCHANGED
14580,Summit Supportive Communities,,,UNCHANGED
14582,Summit Supportive Communities,,,UNCHANGED
14584,Summit Vista Entrance Fee Community,,,UNCHANGED
14586,Sun Valley Assisted Living,,,UNCHANGED
14588,Sun Villa Assisted Living,,,UNCHANGED
14590,Suncrest Hospice Utah Llc Dba Suncrest Hospice,,,UNCHANGED
14592,Sundance Care Home,,,UNCHANGED
14594,Sunny Day Assisted Living,,,UNCHANGED
14596,Sunny Ridge,,,UNCHANGED
14597,Sunridge Assisted Living And Memory Care,,,UNCHANGED
14598,Sunridge Assisted Living Of Layton,,,UNCHANGED
