title,description,address,city,state,price,type,featured_image,photos,amenities,url,website,import_date,import_source,status
Signature Residence Inc The,,"2727 Wavecrest Drive, Newport Beach, Ca 92625",Newport Beach,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f73a2a7ef1e3b88911f29f29b7a7539e.jpg,,,https://app.seniorplace.com/communities/show/fcaf62be-a2e8-4af1-ac0a-883b2670a415,https://app.seniorplace.com/communities/show/fcaf62be-a2e8-4af1-ac0a-883b2670a415,2025-01-18,SeniorPlace Retry,publish
Silicon Valley Senior Care Home,,"5255 Rafton Drive, San Jose, Ca 95124",San Jose,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/bc04da437e5b3d6739c5c52f5f6f6977.jpg,,,https://app.seniorplace.com/communities/show/81596ce1-b9b6-434a-a7cf-dc97d34b03a5,https://app.seniorplace.com/communities/show/81596ce1-b9b6-434a-a7cf-dc97d34b03a5,2025-01-18,SeniorPlace Retry,publish
Silva Board And Care,,"1130 Silva Avenue, Santa Rosa, Ca 95404",Santa Rosa,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/57c326fa8bb4d3c0c8a6426a4452de4b.jpg,,,https://app.seniorplace.com/communities/show/505f8fb2-c481-4051-92a9-165ecddf191e,https://app.seniorplace.com/communities/show/505f8fb2-c481-4051-92a9-165ecddf191e,2025-01-18,SeniorPlace Retry,publish
Silvana Senior Care,,"4748 Robin Court, Rocklin, Ca 95677",Rocklin,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f2f3c8782bc8cfe29ab1ead37b61b3b2.jpg,,,https://app.seniorplace.com/communities/show/8b55d517-d3a4-4738-97ed-fad855790f0e,https://app.seniorplace.com/communities/show/8b55d517-d3a4-4738-97ed-fad855790f0e,2025-01-18,SeniorPlace Retry,publish
Silvana Senior Care 5,,"2505 Corin Drive, Roseville, Ca 95747",Roseville,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/21b0dea4a8df4887236d957e89168dee.jpg,,,https://app.seniorplace.com/communities/show/cdbbd47f-54b0-4cf3-9542-d81b9b2abef1,https://app.seniorplace.com/communities/show/cdbbd47f-54b0-4cf3-9542-d81b9b2abef1,2025-01-18,SeniorPlace Retry,publish
Silvana Senior Care 6,,"7040 Ludlow Drive, Roseville, Ca 95747",Roseville,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/35a25ba36d75a477b3922dff5ebbf3ff.jpg,,,https://app.seniorplace.com/communities/show/262bf3bb-0086-4584-b659-23a34c97c5da,https://app.seniorplace.com/communities/show/262bf3bb-0086-4584-b659-23a34c97c5da,2025-01-18,SeniorPlace Retry,publish
Silver Age Living,,"5342 Huddart Avenue, Arcadia, Ca 91006",Arcadia,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/65834b42184b643740dcffd61c22a024.jpg,,,https://app.seniorplace.com/communities/show/1a01e9d8-101a-4cb2-889a-10651aafc81b,https://app.seniorplace.com/communities/show/1a01e9d8-101a-4cb2-889a-10651aafc81b,2025-01-18,SeniorPlace Retry,publish
Silver Arrow Residential,,"12288 Silver Arrow Way, Victorville, Ca 92392",Victorville,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0464e325006d32507aa64b215c25e01c.jpg,,,https://app.seniorplace.com/communities/show/9776db63-7e73-4892-bf0e-412260de9d3d,https://app.seniorplace.com/communities/show/9776db63-7e73-4892-bf0e-412260de9d3d,2025-01-18,SeniorPlace Retry,publish
Silver Coast Living,,"13611 Wheeler Place, Tustin, Ca 92780",Tustin,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/bc19ed4405ae306e4a308e92b25daf39.jpg,,,https://app.seniorplace.com/communities/show/ce524c7b-ffce-4e67-a6c4-c9e650755ff0,https://app.seniorplace.com/communities/show/ce524c7b-ffce-4e67-a6c4-c9e650755ff0,2025-01-18,SeniorPlace Retry,publish
Silver Hills Rcfe,,"501 Garnet Way, Santa Maria, Ca 93454",Santa Maria,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/56bd62bab97dbdef917c5d08e93759b9.jpg,,,https://app.seniorplace.com/communities/show/8f3c00ab-eac6-46d3-addf-ce817e71a127,https://app.seniorplace.com/communities/show/8f3c00ab-eac6-46d3-addf-ce817e71a127,2025-01-18,SeniorPlace Retry,publish
Silver House Assisted Living,,"4439 West Harold Avenue, Visalia, Ca 93291",Visalia,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a25c631876ab22da3f41918a74a9ecb9.jpg,,,https://app.seniorplace.com/communities/show/604b1967-5a15-47da-a16c-a569d16e3dac,https://app.seniorplace.com/communities/show/604b1967-5a15-47da-a16c-a569d16e3dac,2025-01-18,SeniorPlace Retry,publish
Silver Light Care,,"8201 Vantage Avenue, Los Angeles, Ca 91605",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/831145445ea83f7a13d393afd66a0050.jpg,,,https://app.seniorplace.com/communities/show/77753e61-ba47-4136-9af9-45832868b924,https://app.seniorplace.com/communities/show/77753e61-ba47-4136-9af9-45832868b924,2025-01-18,SeniorPlace Retry,publish
Silver Lining Care Home,,"8189 Plumeria Avenue, Fair Oaks, Ca 95628",Fair Oaks,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f82f7795cec64811441fdc5e93b21313.jpg,,,https://app.seniorplace.com/communities/show/2491d003-b650-438b-9e8c-8cdf067a8841,https://app.seniorplace.com/communities/show/2491d003-b650-438b-9e8c-8cdf067a8841,2025-01-18,SeniorPlace Retry,publish
Silver Lining Manor,,"425 South Archer Street, Anaheim, Ca 92804",Anaheim,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/20f890bc39ca58274778ac85afdbb94f.jpg,,,https://app.seniorplace.com/communities/show/a739eb5d-c3ca-4cff-9156-6cde80357299,https://app.seniorplace.com/communities/show/a739eb5d-c3ca-4cff-9156-6cde80357299,2025-01-18,SeniorPlace Retry,publish
Silver Lining Residential Care,,"1243 North Brookhurst Street, Anaheim, Ca 92801",Anaheim,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/921d4a26a2911e52873487e0a5e864d6.jpg,,,https://app.seniorplace.com/communities/show/199990e8-5f40-42b3-b928-a41979bfb649,https://app.seniorplace.com/communities/show/199990e8-5f40-42b3-b928-a41979bfb649,2025-01-18,SeniorPlace Retry,publish
St Andrews Residence Inc 1,,"259 Mooncrest Lane, Santa Maria, Ca 93455",Santa Maria,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3b5b68200aac100548d107603c096c05.jpg,,,https://app.seniorplace.com/communities/show/8415354e-0548-4fb4-9bff-eb74cfb1ae0e,https://app.seniorplace.com/communities/show/8415354e-0548-4fb4-9bff-eb74cfb1ae0e,2025-01-18,SeniorPlace Retry,publish
St Annes Golden Years Home,,"5153 Eagle Rock Boulevard, Los Angeles, Ca 90041",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/26f6fc2b7bd439cfe025d34100b5fe9c.jpg,,,https://app.seniorplace.com/communities/show/b6dc82cc-146d-4b40-bc50-37145cd79e75,https://app.seniorplace.com/communities/show/b6dc82cc-146d-4b40-bc50-37145cd79e75,2025-01-18,SeniorPlace Retry,publish
St Annes Home For Elderly,,"790 Lakebird Drive, Sunnyvale, Ca 94089",Sunnyvale,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/4171f4434f6f7048aeb65f4a1f797ac2.jpg,,,https://app.seniorplace.com/communities/show/84a3860a-314e-4caf-90ac-36409c0c7932,https://app.seniorplace.com/communities/show/84a3860a-314e-4caf-90ac-36409c0c7932,2025-01-18,SeniorPlace Retry,publish
St Anthony Judes Homes For The Elderly,,"1240 West Kirkwall Road, San Dimas, Ca 91773",San Dimas,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/79167e9d9b0a72ff7b44add95f551a93.jpg,,,https://app.seniorplace.com/communities/show/642f4bb3-1fd2-4844-89e8-a6802dc448cf,https://app.seniorplace.com/communities/show/642f4bb3-1fd2-4844-89e8-a6802dc448cf,2025-01-18,SeniorPlace Retry,publish
St Anthony Family Home,,"2744 South Cucamonga Avenue, Ontario, Ca 91761",Ontario,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/94f80bbfa1338c6df5e04ed10650c15c.jpg,,,https://app.seniorplace.com/communities/show/3fe55735-483e-406e-8fbd-2acd6227e89a,https://app.seniorplace.com/communities/show/3fe55735-483e-406e-8fbd-2acd6227e89a,2025-01-18,SeniorPlace Retry,publish
St Anthony Home,,"11004 Silver Falls Avenue, Bakersfield, Ca 93312",Bakersfield,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0c840e1e9ff397b406d82c5b9f9e06d3.jpg,,,https://app.seniorplace.com/communities/show/7e8015c3-09e4-41b3-b3cd-488e73aed859,https://app.seniorplace.com/communities/show/7e8015c3-09e4-41b3-b3cd-488e73aed859,2025-01-18,SeniorPlace Retry,publish
St Anthonys Senior Care,,"1437 San Simeon Court, Merced, Ca 95348",Merced,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d405348966ec0bb95beb006813d0d0c6.jpg,,,https://app.seniorplace.com/communities/show/ce84e43b-03fa-4476-937f-f6e13ef0152d,https://app.seniorplace.com/communities/show/ce84e43b-03fa-4476-937f-f6e13ef0152d,2025-01-18,SeniorPlace Retry,publish
St Catherines Home Care,,"10214 Pinnacle Ridge Avenue, Bakersfield, Ca 93311",Bakersfield,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/1eacee4ab19f58f6c6a725c55a98ae37.jpg,,,https://app.seniorplace.com/communities/show/8fc6ce11-cb52-41ab-b837-6e8b2bee03ba,https://app.seniorplace.com/communities/show/8fc6ce11-cb52-41ab-b837-6e8b2bee03ba,2025-01-18,SeniorPlace Retry,publish
St Cecilias Senior Home Ii,,"172 South Country Club Road, Glendora, Ca 91741",Glendora,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/2b055a0bbc6df474afae774a30c4460a.jpg,,,https://app.seniorplace.com/communities/show/38d667e9-b9f1-45c2-afd6-7f36b8fa83d8,https://app.seniorplace.com/communities/show/38d667e9-b9f1-45c2-afd6-7f36b8fa83d8,2025-01-18,SeniorPlace Retry,publish
St Cecilias Senior Home Iii,,"260 North Lone Hill Avenue, Glendora, Ca 91741",Glendora,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/07fbbef4b29dd20d0f91a5b3fc12c69a.jpg,,,https://app.seniorplace.com/communities/show/58ddb5d8-2a3d-4171-9d9b-c5f16faff8dc,https://app.seniorplace.com/communities/show/58ddb5d8-2a3d-4171-9d9b-c5f16faff8dc,2025-01-18,SeniorPlace Retry,publish
St Cecilias Senior Home Iv,,"2033 East Petunia Street, Glendora, Ca 91740",Glendora,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/5e830fa4705132ccd1df9bd733eec7a8.jpg,,,https://app.seniorplace.com/communities/show/3aec1784-d998-4365-a7c5-3119c8c3427c,https://app.seniorplace.com/communities/show/3aec1784-d998-4365-a7c5-3119c8c3427c,2025-01-18,SeniorPlace Retry,publish
St Daniels Eldercare,,"1760 Bridgeport Avenue, Claremont, Ca 91711",Claremont,CA,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/0b919647-a9dc-4992-8101-93aded8e25c8,https://app.seniorplace.com/communities/show/0b919647-a9dc-4992-8101-93aded8e25c8,2025-01-18,SeniorPlace Retry,publish
St Daniels Home For The Elderly Ii,,"2315 Navarro Drive, Claremont, Ca 91711",Claremont,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e153613d4a107ab138188068941aab1f.jpg,,,https://app.seniorplace.com/communities/show/dd13c28a-29b6-4b78-85de-2d6c58a97084,https://app.seniorplace.com/communities/show/dd13c28a-29b6-4b78-85de-2d6c58a97084,2025-01-18,SeniorPlace Retry,publish
St Daniels Senior Care,,"2403 North Indian Hill Boulevard, Claremont, Ca 91711",Claremont,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/9e2cfc0912057e7ef51a6316e2f4e7d4.jpg,,,https://app.seniorplace.com/communities/show/9a1b6442-5f52-48d2-a31e-9b97f4bd32f3,https://app.seniorplace.com/communities/show/9a1b6442-5f52-48d2-a31e-9b97f4bd32f3,2025-01-18,SeniorPlace Retry,publish
St Francis Care Home Ii,,"3546 Concord Boulevard, Concord, Ca 94519",Concord,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/cc1fd324d85095c7b93a031d3e8f5fe5.jpg,,,https://app.seniorplace.com/communities/show/4194acc7-cf78-4103-aef8-45fbd28de5d5,https://app.seniorplace.com/communities/show/4194acc7-cf78-4103-aef8-45fbd28de5d5,2025-01-18,SeniorPlace Retry,publish
St Francis Home For The Elderly,,"5335 Canterbury Drive, Cypress, Ca 90630",Cypress,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/eeca0d7bd31bf4679e3ef7ffda8d0d32.jpg,,,https://app.seniorplace.com/communities/show/62a4b971-1e24-4447-a900-36a20320c1b2,https://app.seniorplace.com/communities/show/62a4b971-1e24-4447-a900-36a20320c1b2,2025-01-18,SeniorPlace Retry,publish
St Francis Home For The Elderly Ii,,"11842 Foster Road, Los Alamitos, Ca 90720",Los Alamitos,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0d7aed78fa526c20cfe776ae9f082ad9.jpg,,,https://app.seniorplace.com/communities/show/f42ffb76-4cd0-4a44-9719-5c7ca37edeba,https://app.seniorplace.com/communities/show/f42ffb76-4cd0-4a44-9719-5c7ca37edeba,2025-01-18,SeniorPlace Retry,publish
St Francis Manor I,,"1450 Portola Drive, San Francisco, Ca 94127",San Francisco,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/2568404946bba7887bee60e64280c8ff.jpg,,,https://app.seniorplace.com/communities/show/69c1ce89-192a-4019-a0a0-f5b20515302f,https://app.seniorplace.com/communities/show/69c1ce89-192a-4019-a0a0-f5b20515302f,2025-01-18,SeniorPlace Retry,publish
St Francis Home Care,,"23822 Vía Navarra, Mission Viejo, Ca 92691",Mission Viejo,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/61ecb9bb246d3b042962a609785179e9.jpg,,,https://app.seniorplace.com/communities/show/db8309ff-2b55-4665-a488-50db8f2f71a7,https://app.seniorplace.com/communities/show/db8309ff-2b55-4665-a488-50db8f2f71a7,2025-01-18,SeniorPlace Retry,publish
St Gabriel Care Villa,,"6081 Cerulean Avenue, Garden Grove, Ca 92845",Garden Grove,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ec118c1b7e38aaf6759e4c277ded882b.jpg,,,https://app.seniorplace.com/communities/show/b152f89b-0b82-4d3e-bc6d-7fc40399912b,https://app.seniorplace.com/communities/show/b152f89b-0b82-4d3e-bc6d-7fc40399912b,2025-01-18,SeniorPlace Retry,publish
St Ireneus Care Villa,,"10030 Holder Street, Buena Park, Ca 90620",Buena Park,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0d9cbec173697eaac20ea15d5f446fa6.jpg,,,https://app.seniorplace.com/communities/show/9fd5612d-02af-4d75-9966-de8e590623a4,https://app.seniorplace.com/communities/show/9fd5612d-02af-4d75-9966-de8e590623a4,2025-01-18,SeniorPlace Retry,publish
Sublime Living,,"1210 Sangamon Avenue, Spring Valley, Ca 91977",Spring Valley,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/75d3a3478cb9ea3f459173ac91425ae4.jpg,,,https://app.seniorplace.com/communities/show/b46b44a2-25e3-4b1f-b961-f397e8151598,https://app.seniorplace.com/communities/show/b46b44a2-25e3-4b1f-b961-f397e8151598,2025-01-18,SeniorPlace Retry,publish
Sublime Living Ii,,"829 Banneker Drive, San Diego, Ca 92114",San Diego,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/5dd9abbee987ccf10dedaea83fdd37f8.jpg,,,https://app.seniorplace.com/communities/show/fc00500c-7c79-4c0a-be76-5050149adb4e,https://app.seniorplace.com/communities/show/fc00500c-7c79-4c0a-be76-5050149adb4e,2025-01-18,SeniorPlace Retry,publish
Success Rcf 1,,"64 South 10Th Street, San Jose, Ca 95112",San Jose,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b8a18a0c73e3984e583ff36769177ac7.jpg,,,https://app.seniorplace.com/communities/show/ab35f2af-a236-4bc6-b4e4-6cfe27db1881,https://app.seniorplace.com/communities/show/ab35f2af-a236-4bc6-b4e4-6cfe27db1881,2025-01-18,SeniorPlace Retry,publish
Successful People,,"1141 West 133Rd Street, Gardena, Ca 90247",Gardena,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/5ce077df69e81965ce86525e73a67beb.jpg,,,https://app.seniorplace.com/communities/show/a61c9e92-4c4e-4661-9ca8-24792393d745,https://app.seniorplace.com/communities/show/a61c9e92-4c4e-4661-9ca8-24792393d745,2025-01-18,SeniorPlace Retry,publish
Successful People Llc 5,,"1774 West Chalet Avenue, Anaheim, Ca 92804",Anaheim,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/73ddb0a004b90cc397a4393b58fec8d7.jpg,,,https://app.seniorplace.com/communities/show/ec564b77-9793-4c26-aa98-d7194ea5e28a,https://app.seniorplace.com/communities/show/ec564b77-9793-4c26-aa98-d7194ea5e28a,2025-01-18,SeniorPlace Retry,publish
Successful Strides,,"106 Serra Drive, Vallejo, Ca 94590",Vallejo,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a0e77c8f242cf03d6acd84e30499b915.jpg,,,https://app.seniorplace.com/communities/show/9bdc6f56-4355-4cef-aea2-69c4c305a7ea,https://app.seniorplace.com/communities/show/9bdc6f56-4355-4cef-aea2-69c4c305a7ea,2025-01-18,SeniorPlace Retry,publish
Sules Loving Home,,"7640 Tokay Avenue, Fontana, Ca 92336",Fontana,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/332a93d9f17d4f4b7f6068880936b378.jpg,,,https://app.seniorplace.com/communities/show/487cf306-1870-4d59-845d-3840270aee9d,https://app.seniorplace.com/communities/show/487cf306-1870-4d59-845d-3840270aee9d,2025-01-18,SeniorPlace Retry,publish
Summer Breeze Care Home,,"7461 Hellman Avenue, Rancho Cucamonga, Ca 91730",Rancho Cucamonga,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c913ac5765e90b50ec6758dbad268ccb.jpg,,,https://app.seniorplace.com/communities/show/41797b0a-a8e6-48b6-bc45-a3f4f86269f8,https://app.seniorplace.com/communities/show/41797b0a-a8e6-48b6-bc45-a3f4f86269f8,2025-01-18,SeniorPlace Retry,publish
Summer Breeze Manor,,"1558 West 216Th Street, Torrance, Ca 90501",Torrance,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/fdd3c871eadd753831357d74934fd40e.jpg,,,https://app.seniorplace.com/communities/show/9b299990-2f27-46c3-bda6-a5919a528d79,https://app.seniorplace.com/communities/show/9b299990-2f27-46c3-bda6-a5919a528d79,2025-01-18,SeniorPlace Retry,publish
Summer Dreams Assisted Living,,"7425 Hellman Avenue, Rancho Cucamonga, Ca 91730",Rancho Cucamonga,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/4dc5f8257c0e203c9cc027d95aa42676.jpg,,,https://app.seniorplace.com/communities/show/6a58d729-a291-43cc-a2c1-3d07439f6c0e,https://app.seniorplace.com/communities/show/6a58d729-a291-43cc-a2c1-3d07439f6c0e,2025-01-18,SeniorPlace Retry,publish
Summer Home,,"8719 Hoodsport Avenue, Bakersfield, Ca 93312",Bakersfield,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f52ce6a8b6ddc1cd63895e724880c50a.jpg,,,https://app.seniorplace.com/communities/show/933f56ac-c243-40ad-afcf-2cae64c9dfed,https://app.seniorplace.com/communities/show/933f56ac-c243-40ad-afcf-2cae64c9dfed,2025-01-18,SeniorPlace Retry,publish
Summers Home,,"1671 Vandenberg Circle, Suisun City, Ca 94585",Suisun City,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/7301990831c29b9319503b195c6dd4e5.jpg,,,https://app.seniorplace.com/communities/show/bfb312ed-8e50-4378-87cb-9014e3e3588d,https://app.seniorplace.com/communities/show/bfb312ed-8e50-4378-87cb-9014e3e3588d,2025-01-18,SeniorPlace Retry,publish
