ID,Title,RawType,Normalized,Unknown,Status,SeniorPlaceURL,SeniorlyURL
,Summit Supportive Communities,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/370a310b-89fc-46f3-899c-715565f72294,
,Summit Supportive Communities,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/a4be504c-8dbe-497c-ac53-561ea1aab3c2,
,Summit Vista Entrance Fee Community,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/116c6ca0-af92-4496-8232-e3d4d523398e,
,Sun Valley Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/b34468d7-6f20-4ed3-9e6d-ed49fd5696df,
,Sun Villa Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/cb10e081-2732-470b-9b29-a500c03dd98b,
,Suncrest Hospice Utah Llc Dba Suncrest Hospice,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/2496f79c-bf7f-486d-a06a-3dd0d6a89d07,
,Sundance Care Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/9351ba0d-c3de-4db8-9cda-d702fdf09a2b,
,Sunny Day Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/054cdbc9-d9e7-4f85-879c-001fbb92d93e,
,Sunny Ridge,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/d8cc13fd-7d9d-4f20-9d5d-8d2ca5f5e9d5,
,Sunridge Assisted Living And Memory Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/8226f39e-96b8-45d0-8b33-8909d7afd4ed,
,Sunridge Assisted Living Of Layton,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/5a9217ab-891b-4c65-8739-6bc50d428c0a,
,Sunridge Assisted Living Of Roy,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/2289fb76-da7d-4654-9784-48daba6e169e,
,Sunrise Assisted Living At University Park,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/15827003-d790-40b2-b73e-99160ed5d4a0,
,Sunrise Assisted Living Of Boulder,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/62c80b82-6dd7-4e28-b98b-9dddf00f8f13,
,Sunrise At Cherry Creek,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/f410fa72-93c9-4b5f-b88e-5fd67eca0ac7,
,Sunrise At Flatirons,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/284832a4-2798-4789-8b33-20ab92ff1402,
,Sunrise At Holladay,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/52c7c9e2-a99e-455f-b1ab-f64ae872b41b,
,Sunrise At Orchard,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/53d14e98-3c59-47c3-849c-a3fc21c3d6a7,
,Sunrise At Pinehurst,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/b9607b45-6c97-4b5e-8f52-618e235a6113,
,Sunrise Of Sandy,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/8bb10c66-44b8-40a8-83f6-c5b28d4fd607,
,Sunrise Of Westminster,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/299f007a-c0a1-4895-8c92-ddd0b2526efa,
,Sunset Home Assisted Living,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/4844d5f5-91a6-491a-9a64-51504f429bfe,
,Sunset Vista,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/696c0792-04db-432f-ab59-c4f3246a2fe8,
,Sunshine Cares,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/87abe8bb-4b93-4eba-b5d3-c235172288a2,
,Sunshine Gardens West Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/dfe01dc5-4a31-4d88-8bed-4cb824200be8,
,Sunshine Hospice,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/eb066c80-e094-45cc-85b1-d29844050d16,
,Superior Hospice,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/6ee55a48-8d35-4204-83fa-be95ec06759a,
,Symbii Hospice,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/806322df-6254-4207-884e-9f8ce4a7eb6c,
,Symbii Hospice Bear River,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/cd4b7f8e-0b89-49b5-92c8-062ab64de067,
,Table Rock Senior Living At Paramount,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/6d7342dc-6989-47dc-b739-a2b5d94a848f,
,Table Rock Senior Living At Park Place,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/d97eb2a9-721f-43fa-8e1e-a2f7caefb037,
,Tambree Meadows Assisted Living,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/8139ef8e-ed8e-4502-a94e-10703a782bc5,
,Tammy And Martys Cozy Adult Care Home Ii,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/852cd0e6-be29-4885-a2f0-c4a3f138fe2c,
,Taos Retirement Village,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/4ef79851-8bef-4029-bf90-19bc39d9b7a1,
,Tcal 2,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/d52a1d20-d5d2-4c77-b540-5191a4674f88,
,Tcal 2,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/edbb75ac-72b7-428c-95ab-e9a78912c5ab,
,Temenos Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/59e58f62-ad5b-4535-adce-152f2221613e,
,Tender Care Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/247e8460-b73e-4fad-a249-11dfb262a657,
,Tender Heart Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/dadcbf8e-8a2b-4a9f-a0e6-7796c338e157,
,Tendercare Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c39723d4-3c9c-49bc-bf8c-d40668f784b8,
,Tendercare At Pinehurst,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/af392664-88d9-4c42-80cb-425949ad29af,
,Tendercare At University Hills,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c38664ac-3764-4ec3-a44e-1dd86d68e853,
,Tercer Cielo,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/3eb21be5-5b7e-4a86-a515-2f1f1008760e,
,Tercer Cielo,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/56f7dc3d-ba7d-474a-a103-140520467056,
,Terra Bluffs,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/9cadaa15-3b75-40ff-ba10-5965f697e95e,
,Terrace Grove Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/81ec7c3e-3d60-42b6-a881-95d899454887,
,Terrace Home Health,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/14b2a69b-7fd4-43b2-adca-00829f134934,
,Thatcher Brook Rehabilitation Care Center,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/3f9b8cba-622f-4edc-84d1-81bc0705320a,
,The Abbington At Murray,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/6b94fdf0-8d35-41d0-a991-e7b8546edab8,
,The Abbington Of Layton,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/ccdfb09b-f82c-4eca-9e15-80aa487441c3,
,The Academy At Bella Vista,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/cfbfb82c-14ae-43b2-a1e9-93608cc0566c,
,The Albuquerque Grand Senior Living,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/147f775e-6c44-4f8b-b6d4-074147369e47,
,The Albuquerque Grand Senior Living,a:1:{i:0;i:6;}; field_682fc481aaf60,Independent Living,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/0430516b-daff-453e-807e-4093e593535d,
,The Argyle,a:2:{i:0;i:162;i:1;i:6;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/0a75b76e-c1b0-4718-afc6-996098532f99,
,The Auberge At North Ogden,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/ad65dd4f-abd0-43a6-b420-a8755c49c99b,
,The Avenues At Crofton Park,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/9319cec6-c78f-4cc4-b932-203f3974fc62,
,The Beaumont,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/573a4333-2630-4f55-a2a2-ca2aed6a493b,
,The Belcaro,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/3743a915-f6f3-4638-95ee-2d8645af4b1a,
,The Belleview Dial Senior Living,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/22f98578-e018-4796-b88a-8e60270c5140,
,The Bridge Of Farmington,a:2:{i:0;i:162;i:1;i:6;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/a4cd59c9-ef30-459b-90ed-44a86a8f2ba8,
,The Bridgewater Of Castle Rock,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/4914119c-32cc-4d5c-9eb2-838bae352ad0,
,The Charleston At Cedar Hills,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/4aa70fb3-1afa-4837-893e-b7348a2d6a20,
,The Citadel Alzheimers And Dementia Secured Assisted Living,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/b3b6b48c-8298-4523-8280-de1887eb4c80,
,The Cottages At Dayton Place,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/43e051bc-9af3-4c5e-bbf5-54794e7df2ca,
,The Cottages Of Hilltop,a:1:{i:0;i:6;}; field_682fc481aaf60,Independent Living,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/35c2c46e-1f7c-4f3e-b07c-91362f75f76e,
,The Cottages Of Se Boise,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/f6908cec-d8ee-4208-adc3-6ecf1063cc16,
,The Courtyard At Coeur Dalene,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/cc5ca228-7c91-4c32-a042-1b8ef8cd2393,
,The Courtyard At Lakewood,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c0be249c-2842-45e4-a79a-8a26bef4446e,
,The Courtyards At Mountain View,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/3797cfed-7417-4ddd-8169-afd287eeb74b,
,The Fountains Of Hilltop,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/27458c50-b495-4949-a033-0df74679bbd4,
,The Gallery At Fort Collins,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/e7992dc2-ac01-424f-82cc-ebf0977a7876,
,The Gardens At Broadmoor Court Assisted Living Bethesda Community,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/52581804-2cdc-4704-9537-ab0881685f4d,
,The Gardens At Collinwood Assisted Living And Memory Care,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/ea88dbad-3ff9-44f3-81d5-e122f63291c8,
,The Gardens At Columbine,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/7ae420cb-f72b-40de-9a68-af4d8509c4c9,
,The Gardens At Viewpointe,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/165a9916-54ab-4cc8-8579-f89d14b667b1,
,The Garland Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c9568f1a-10a6-40bf-aca0-eb63fc443293,
,The Grand At Holladay,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/4dfc2952-74ac-46dc-b15e-bff75901c469,
,The Haven At Millcreek,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/d58c4c46-81af-41f1-8bb7-4d8ca1bcf3c3,
,The Heritage Adult Day Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/1414dbbd-23fc-46a2-8c04-33ce19029620,
,The Heritage Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/a391f6d5-3655-4515-8827-4a0b7e23bd96,
,The Heritage Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/213fc7b0-cda1-4402-ae0c-9e620626768b,
,The Inn At Garden Plaza,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/810749c6-25e3-48c8-a0f6-eaed393a9538,
,The Inn Between,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/cfff9b8b-e445-4e8b-915a-414f1f4c9fc1,
,The Inn On Barton Creek,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/b80014d8-7d7c-43d8-a735-5d6888a1d27c,
,The Laurel At Mill Creek,a:2:{i:0;i:162;i:1;i:6;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/9d64ae32-5ab7-433d-bcab-79cac2543c9e,
,The Legacy At Santa Fe,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c6eddccf-bea4-4687-ba1c-01dd069dc760,
,The Lodge At Bristol Heights 1,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/ab82fa0c-3dfe-4b79-b088-73ed9950459a,
,The Lodge At Grand Junction,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/f8bc69d9-d28a-4f69-b14c-bffea1d47010,
,The Lodge At Greeley,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/613e65a8-9946-4ade-badd-69101d293685,
,The Lodge At Jordan River,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/d3f9a3a6-2855-4f8c-8faf-6356e43058bf,
,The Lodge At Ken Caryl Senior Living Center,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/fecfc88f-fd6a-4bdd-bdb6-bfaad0095485,
,The Lodge At Riverside Harbor,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/00f24c68-6202-4f05-8041-7a90ac0dd676,
,The Lodge At Riverton,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/0eca2ab8-6948-407b-9e1a-0ae359703e5c,
